id	dg	x0	t0	mse	rsq
EMPTY	0.33256	11.9167	1	0.061665	0.91791
S0_M_T102	0.1	2.964	1	0.25376	0.35832
S0_M_T1039	0.23852	5.8271	1	0.51969	0.40565
S0_M_T1052	0.19001	5.0128	1	0.84403	0.21053
S0_M_T1059	0.1	4.3367	1	1.8398	0.049655
S0_M_T1096	0.1	4.1788	1	1.4027	0.0041295
S0_M_T1107	0.13557	6.4914	1	1.0333	0.099822
S0_M_T1117	0.10827	4.9854	1	0.99076	0.068702
S0_M_T1125	0.15729	5.1484	1	0.80803	0.16028
S0_M_T1143	0.1	5.9297	1	0.69563	0.0011443
S0_M_T1145	0.22552	5.62	1	0.66388	0.32323
S0_M_T1158	0.5418	7.6903	1	0.14197	0.92801
S0_M_T1176	0.43154	5.2938	1	0.22473	0.83783
S0_M_T1204	0.1	4.3263	1	0.35618	0.00026478
S0_M_T1205	0.2419	5.5017	1	0.25324	0.59026
S0_M_T1208	0.36075	5.6297	1	0.053131	0.93854
S0_M_T121	0.33084	7.0989	1	0.1782	0.79293
S0_M_T1210	0.1458	6.5282	1	0.11211	0.54172
S0_M_T1212	0.42117	7.054	1	0.33727	0.76629
S0_M_T1213	0.16874	7.0192	1	0.10889	0.61981
S0_M_T1214	0.32691	6.0188	1	0.22327	0.749
S0_M_T1215	0.26985	8.262	1	0.13223	0.77443
S0_M_T1218	0.17483	5.5605	1	0.087384	0.6856
S0_M_T1219	0.38707	5.7259	1	0.10505	0.8989
S0_M_T1222	0.32768	5.7134	1	0.18311	0.78521
S0_M_T123	0.2168	5.4578	1	0.19232	0.60376
S0_M_T1237	0.17557	5.6549	1	1.1956	0.13849
S0_M_T1238	0.17557	5.6549	1	1.1956	0.13849
S0_M_T1251	0.55462	6.6705	1	0.16024	0.92289
S0_M_T1252	0.55462	6.6705	1	0.16024	0.92289
S0_M_T1273	0.1	3.5761	1	0.51973	0.12403
S0_M_T1274	0.1	3.5761	1	0.51973	0.12403
S0_M_T1279	0.15538	6.7876	1	0.53327	0.22012
S0_M_T1280	0.15538	6.7876	1	0.53327	0.22012
S0_M_T1289	0.20098	5.5375	1	0.17855	0.58513
S0_M_T1290	0.20098	5.5375	1	0.17855	0.58513
S0_M_T1305	0.18057	5.4907	1	0.41801	0.32718
S0_M_T1306	0.18057	5.4907	1	0.41801	0.32718
S0_M_T1309	0.21939	6.507	1	0.22854	0.56767
S0_M_T1310	0.21939	6.507	1	0.22854	0.56767
S0_M_T1311	0.45147	5.7021	1	0.1421	0.89942
S0_M_T1312	0.45147	5.7021	1	0.1421	0.89942
S0_M_T1313	0.25657	7.0309	1	0.49682	0.45237
S0_M_T1314	0.25657	7.0309	1	0.49682	0.45237
S0_M_T137	0.19578	6.7195	1	0.30935	0.43581
S0_M_T138	0.35243	6.7253	1	0.17767	0.81337
S0_M_T140	0.25537	7.0028	1	0.67768	0.37497
S0_M_T142	0.19578	6.7195	1	0.30935	0.43581
S0_M_T143	0.35243	6.7253	1	0.17767	0.81337
S0_M_T145	0.25537	7.0028	1	0.67768	0.37497
S0_M_T148	0.25537	7.0028	1	0.67768	0.37497
S0_M_T149	0.19578	6.7195	1	0.30935	0.43581
S0_M_T150	0.35243	6.7253	1	0.17767	0.81337
S0_M_T152	0.25537	7.0028	1	0.67768	0.37497
S0_M_T153	0.19578	6.7195	1	0.30935	0.43581
S0_M_T155	0.25537	7.0028	1	0.67768	0.37497
S0_M_T156	0.19578	6.7195	1	0.30935	0.43581
S0_M_T157	0.35243	6.7253	1	0.17767	0.81337
S0_M_T159	0.25537	7.0028	1	0.67768	0.37497
S0_M_T161	0.19578	6.7195	1	0.30935	0.43581
S0_M_T162	0.35243	6.7253	1	0.17767	0.81337
S0_M_T164	0.25537	7.0028	1	0.67768	0.37497
S0_M_T166	0.19578	6.7195	1	0.30935	0.43581
S0_M_T167	0.35243	6.7253	1	0.17767	0.81337
S0_M_T169	0.25537	7.0028	1	0.67768	0.37497
S0_M_T170	0.19578	6.7195	1	0.30935	0.43581
S0_M_T171	0.25537	7.0028	1	0.67768	0.37497
S0_M_T172	0.19578	6.7195	1	0.30935	0.43581
S0_M_T173	0.35243	6.7253	1	0.17767	0.81337
S0_M_T175	0.25537	7.0028	1	0.67768	0.37497
S0_M_T176	0.19578	6.7195	1	0.30935	0.43581
S0_M_T177	0.35243	6.7253	1	0.17767	0.81337
S0_M_T179	0.25537	7.0028	1	0.67768	0.37497
S0_M_T180	0.35243	6.7253	1	0.17767	0.81337
S0_M_T181	0.19578	6.7195	1	0.30935	0.43581
S0_M_T182	0.35243	6.7253	1	0.17767	0.81337
S0_M_T191	0.21907	6.0619	1	0.2261	0.56958
S0_M_T194	0.19229	6.1188	1	0.26226	0.46779
S0_M_T217	0.1	5.244	1	0.55828	0.00024104
S0_M_T236	0.21907	6.0619	1	0.2261	0.56958
S0_M_T239	0.19229	6.1188	1	0.26226	0.46779
S0_M_T252	0.18098	5.1654	1	0.64715	0.23986
S0_M_T259	0.1085	5.0796	1	0.6982	0.095113
S0_M_T263	0.1085	5.0796	1	0.6982	0.095113
S0_M_T298	0.22025	6.8599	1	0.14691	0.67306
S0_M_T343	0.23864	5.7133	1	0.40049	0.46993
S0_M_T346	0.1	4.5025	1	1.5478	0.14187
S0_M_T353	0.23864	5.7133	1	0.40049	0.46993
S0_M_T355	0.1	4.5025	1	1.5478	0.14187
S0_M_T357	0.23864	5.7133	1	0.40049	0.46993
S0_M_T359	0.1	4.5025	1	1.5478	0.14187
S0_M_T403	0.2787	5.6631	1	0.31496	0.60592
S0_M_T407	0.40515	5.8773	1	0.36132	0.73906
S0_M_T431	0.2116	5.8613	1	0.28081	0.49852
S0_M_T432	0.4217	7.5554	1	0.19485	0.85052
S0_M_T459	0.44812	5.8036	1	0.183	0.87247
S0_M_T462	0.18652	6.9911	1	0.36116	0.3752
S0_M_T463	0.30321	6.4614	1	0.40123	0.58823
S0_M_T464	0.30143	6.5579	1	0.18747	0.75134
S0_M_T466	0.43609	7.3517	1	0.12854	0.90219
S0_M_T468	0.2309	6.9931	1	0.31231	0.51557
S0_M_T469	0.19108	5.9943	1	0.078023	0.74472
S0_M_T47	0.31871	7.206	1	0.18893	0.77021
S0_M_T470	0.4184	7.5526	1	0.1981	0.84637
S0_M_T471	0.21433	5.5531	1	0.37728	0.43152
S0_M_T474	0.15213	5.8438	1	0.28273	0.3379
S0_M_T475	0.63508	7.078	1	0.14155	0.94671
S0_M_T478	0.18456	6.0287	1	0.45611	0.31769
S0_M_T479	0.29728	6.0268	1	0.18023	0.75352
S0_M_T48	0.1	6.2395	1	0.4972	0.082247
S0_M_T482	0.39538	6.1076	1	0.070629	0.93243
S0_M_T486	0.28337	6.132	1	0.15723	0.76099
S0_M_T487	0.28337	6.132	1	0.15723	0.76099
S0_M_T491	0.2919	6.1163	1	0.35815	0.5973
S0_M_T492	0.18652	6.9911	1	0.36116	0.3752
S0_M_T497	0.18652	6.9911	1	0.36116	0.3752
S0_M_T498	0.28337	6.132	1	0.15723	0.76099
S0_M_T499	0.33494	8.9346	1	0.12353	0.84989
S0_M_T500	0.1	5.8397	1	0.38776	0.069631
S0_M_T501	0.34714	7.353	1	0.14353	0.8396
S0_M_T504	0.37594	5.4065	1	0.14258	0.86072
S0_M_T505	0.54209	6.1586	1	0.21598	0.89454
S0_M_T513	0.1	3.8375	1	1.2271	0.030162
S0_M_T533	0.34591	6.2423	1	0.12845	0.8531
S0_M_T537	0.1	2.6272	1	0.3484	0.39328
S0_M_T539	0.26817	5.5904	1	0.071714	0.8621
S0_M_T541	0.32403	5.4645	1	0.21759	0.75053
S0_M_T552	0.1178	4.6595	1	0.24779	0.25877
S0_M_T56	0.26927	6.2885	1	0.30904	0.59394
S0_M_T58	0.10221	5.0158	1	0.35354	0.15556
S0_M_T589	0.49449	6.5057	1	0.28654	0.84177
S0_M_T624	0.1	3.0837	1	0.78631	0.34924
S0_M_T635	0.33066	6.1071	1	0.40493	0.62733
S0_M_T64	0.31871	7.206	1	0.18893	0.77021
S0_M_T646	0.1	5.8264	1	0.16253	0.078332
S0_M_T65	0.26927	6.2885	1	0.30904	0.59394
S0_M_T652	0.1	4.9141	1	1.1605	0.01823
S0_M_T658	0.31353	5.7028	1	0.27688	0.6888
S0_M_T662	0.3678	7.7764	1	0.36046	0.70057
S0_M_T667	0.31356	5.1873	1	0.073768	0.89258
S0_M_T668	0.29887	7.273	1	0.17267	0.76332
S0_M_T67	0.10221	5.0158	1	0.35354	0.15556
S0_M_T670	0.40431	5.9662	1	0.053723	0.94993
S0_M_T676	0.33342	6.0685	1	0.16795	0.80495
S0_M_T677	0.49957	8.805	1	0.14073	0.91705
S0_M_T679	0.348	5.334	1	0.043206	0.94587
S0_M_T68	0.1	6.2395	1	0.4972	0.082247
S0_M_T681	0.36767	6.7185	1	0.058042	0.93557
S0_M_T683	0.11251	5.3621	1	0.64943	0.10835
S0_M_T686	0.1445	5.4738	1	0.35559	0.26798
S0_M_T70	0.10221	5.0158	1	0.35354	0.15556
S0_M_T708	0.15587	5.4411	1	0.28203	0.3494
S0_M_T713	0.30734	6.5017	1	0.29279	0.66791
S0_M_T722	0.34366	5.9013	1	0.13059	0.84935
S0_M_T734	0.33879	5.9885	1	0.16742	0.8104
S0_M_T74	0.18245	6.8009	1	0.18606	0.52728
S0_M_T742	0.1	5.0191	1	0.26628	0.089021
S0_M_T746	0.1	3.0284	1	0.97861	0.076601
S0_M_T754	0.10191	5.1406	1	0.58972	0.098927
S0_M_T765	0.37749	6.8744	1	0.28696	0.75586
S0_M_T770	0.26988	6.5751	1	0.80566	0.36045
S0_M_T799	0.5143	8.0449	1	0.15891	0.91211
S0_M_T802	0.44167	7.1977	1	0.26468	0.82126
S0_M_T825	0.36354	5.8722	1	0.1684	0.8303
S0_M_T847	0.3161	6.1346	1	0.46915	0.5704
S0_M_T859	0.22416	5.9632	1	0.26678	0.54007
S0_M_T865	0.29284	7.59	1	0.20001	0.72775
S0_M_T867	0.35786	7.6549	1	0.17293	0.82197
S0_M_T877	0.24727	6.1632	1	0.40056	0.48761
S0_M_T881	0.37126	5.9332	1	0.094937	0.90051
S0_M_T895	0.1	4.9361	1	0.442	0.1042
S0_M_T920	0.34275	6.481	1	0.49763	0.59544
S0_M_T922	0.21217	5.2709	1	0.63555	0.30632
S0_M_T931	0.1	3.6254	1	1.1981	0.028793
S0_M_T953	0.1	3.757	1	0.84088	0.16759
S0_M_T954	0.38821	6.1504	1	0.33423	0.73761
S0_M_T956	0.41802	6.7903	1	0.33443	0.76512
S0_M_T964	0.1	4.3027	1	1.1114	0.17664
S0_M_T965	0.1	5.9538	1	0.27504	0.18311
S0_M_T966	0.1	4.7552	1	1.2836	0.0068249
S0_M_T970	0.46026	5.8258	1	0.20796	0.86396
S0_M_T976	0.34074	6.5485	1	0.64543	0.52863
S0_M_T983	0.1	3.2897	1	0.96465	0.052402
S0_M_T985	0.21877	7.2416	1	0.32578	0.47804
S0_M_T998	0.1	4.621	1	0.85975	0.012123
S1_H_T1011	0.1	4.7071	1	0.93885	0.036389
S1_H_T1018	0.4159	6.4467	1	0.28406	0.79151
S1_H_T1022	0.36632	6.2798	1	0.15035	0.84766
S1_H_T1023	0.34538	5.5941	1	0.33456	0.68972
S1_H_T1030	0.37931	6.2769	1	0.10889	0.89175
S1_H_T1039	0.1	4.8868	1	2.2659	0.013073
S1_H_T104	0.1	5.8906	1	0.74242	0.076975
S1_H_T1041	0.4212	6.9019	1	0.31575	0.77793
S1_H_T1051	0.28866	6.7027	1	0.40814	0.56001
S1_H_T1086	0.38993	6.0949	1	0.049877	0.95001
S1_H_T1095	0.20297	6.0113	1	0.34113	0.42953
S1_H_T1109	0.45489	6.8796	1	0.072635	0.9467
S1_H_T111	0.20065	5.3923	1	0.80089	0.23861
S1_H_T1112	0.26112	5.7449	1	0.1911	0.68987
S1_H_T1125	0.42557	6.4104	1	0.24677	0.82064
S1_H_T1152	0.1	4.4178	1	1.0725	0.0056167
S1_H_T1155	0.31578	5.772	1	0.22504	0.73422
S1_H_T1158	0.37281	5.958	1	0.11255	0.88504
S1_H_T1159	0.2538	5.3922	1	0.53378	0.42933
S1_H_T1161	0.39109	6.1291	1	0.054875	0.94558
S1_H_T1167	0.47486	6.9294	1	0.16388	0.8956
S1_H_T117	0.20296	5.2893	1	0.84406	0.23327
S1_H_T1222	0.40434	6.7431	1	0.1686	0.85807
S1_H_T1228	0.24337	5.7199	1	0.80794	0.31366
S1_H_T1248	0.1	3.9512	1	1.4379	0.068619
S1_H_T1262	0.42341	6.7994	1	0.20532	0.84481
S1_H_T1283	0.25746	5.6669	1	0.4896	0.45771
S1_H_T1293	0.30865	5.6979	1	0.21804	0.73145
S1_H_T1296	0.38467	6.478	1	0.23121	0.79959
S1_H_T1297	0.1	3.7418	1	1.4909	0.11391
S1_H_T1299	0.33017	6.0997	1	0.53478	0.55963
S1_H_T1305	0.1	3.602	1	1.2875	0.030537
S1_H_T1311	0.23869	5.5027	1	0.62621	0.36192
S1_H_T132	0.15672	5.5774	1	0.77253	0.16542
S1_H_T1324	0.37417	5.933	1	0.17596	0.83223
S1_H_T1325	0.3111	6.9561	1	0.32452	0.65027
S1_H_T1326	0.36935	5.8714	1	0.091545	0.90282
S1_H_T1328	0.28536	5.651	1	0.28115	0.64358
S1_H_T1331	0.48445	6.5669	1	0.058778	0.96138
S1_H_T1334	0.1	4.3467	1	1.3107	0.0047016
S1_H_T1344	0.39287	5.9668	1	0.065866	0.93594
S1_H_T1350	0.1	6.0265	1	0.78609	0.0068979
S1_H_T1351	0.33033	6.4322	1	0.50901	0.572
S1_H_T1372	0.22751	5.942	1	0.55065	0.36949
S1_H_T1395	0.1	5.2084	1	1.1987	0.0060976
S1_H_T1396	0.37312	6.4647	1	0.36474	0.70411
S1_H_T1397	0.38698	5.9375	1	0.05828	0.94124
S1_H_T141	0.26998	7.4583	1	0.21156	0.68233
S1_H_T1410	0.35236	5.9133	1	0.069698	0.91739
S1_H_T1412	0.41451	6.7025	1	0.30896	0.77614
S1_H_T1429	0.37156	5.9502	1	0.12236	0.87553
S1_H_T1430	0.1	4.357	1	0.68895	0.021785
S1_H_T1433	0.1	3.3863	1	1.007	0.28479
S1_H_T1445	0.41281	5.866	1	0.11714	0.90069
S1_H_T1479	0.3303	5.7694	1	0.27191	0.7144
S1_H_T1483	0.19272	5.8192	1	0.2486	0.48226
S1_H_T1485	0.20767	4.9732	1	0.61283	0.30495
S1_H_T1490	0.1	4.6946	1	1.1127	0.00019386
S1_H_T1496	0.54956	6.1276	1	0.27968	0.87067
S1_H_T1500	0.11579	5.2964	1	1.3132	0.059843
S1_H_T1507	0.29392	6.9935	1	0.27516	0.66185
S1_H_T1524	0.19798	5.3474	1	0.5597	0.30391
S1_H_T1527	0.29856	5.415	1	0.31712	0.63668
S1_H_T153	0.17929	5.0622	1	0.90665	0.18103
S1_H_T1531	0.2942	5.6949	1	0.35138	0.60564
S1_H_T1533	0.47799	7.4404	1	0.21265	0.8701
S1_H_T1540	0.1	4.7406	1	0.86374	0.04217
S1_H_T156	0.22345	5.4307	1	0.57992	0.34929
S1_H_T1566	0.43427	8.0441	1	0.28037	0.80745
S1_H_T1586	0.19857	5.6177	1	0.24107	0.50488
S1_H_T1595	0.47762	7.6183	1	0.51914	0.73259
S1_H_T161	0.32836	5.9536	1	0.20316	0.76791
S1_H_T1614	0.28478	6.8811	1	0.50189	0.50184
S1_H_T1615	0.39082	6.9127	1	0.18954	0.834
S1_H_T1627	0.23785	5.6512	1	0.12612	0.7366
S1_H_T163	0.15937	6.4751	1	0.38047	0.29387
S1_H_T1636	0.38802	7.4687	1	0.40448	0.69885
S1_H_T1659	0.45915	7.3413	1	0.084953	0.93929
S1_H_T1666	0.46907	7.4563	1	0.13435	0.9108
S1_H_T1677	0.44351	5.7162	1	0.15135	0.89014
S1_H_T1701	0.1	4.0968	1	1.3153	0.038091
S1_H_T1704	0.1	5.4183	1	0.95269	0.03235
S1_H_T1725	0.31219	5.5323	1	0.15791	0.79372
S1_H_T1736	0.42215	6.3278	1	0.19448	0.85103
S1_H_T1737	0.37816	7.1903	1	0.55972	0.61432
S1_H_T1753	0.19428	5.1442	1	0.40817	0.36569
S1_H_T1756	0.1	3.9625	1	1.7583	0.1189
S1_H_T177	0.17352	6.0871	1	0.36424	0.34009
S1_H_T1778	0.45339	7.9026	1	0.18415	0.87436
S1_H_T1779	0.18188	5.0979	1	0.57374	0.26442
S1_H_T1780	0.38625	7.2629	1	0.076824	0.9237
S1_H_T1786	0.21738	5.4603	1	0.53994	0.35301
S1_H_T180	0.3529	6.3977	1	0.17653	0.81476
S1_H_T1808	0.32175	6.0644	1	0.36269	0.64022
S1_H_T1811	0.23504	6.9923	1	0.36343	0.48657
S1_H_T1812	0.20585	5.224	1	0.56733	0.31771
S1_H_T1824	0.41984	7.1333	1	0.36399	0.75118
S1_H_T1826	0.46104	6.6683	1	0.059133	0.95728
S1_H_T1830	0.1	4.8862	1	1.3541	0.076444
S1_H_T1836	0.16937	5.9886	1	0.30572	0.36908
S1_H_T1866	0.1	6.0895	1	1.2859	0.029605
S1_H_T187	0.1	4.5784	1	1.4103	0.0026336
S1_H_T1870	0.1	4.69	1	1.1891	3.7621e-05
S1_H_T1874	0.32594	6.8798	1	0.30143	0.68723
S1_H_T1876	0.30753	6.4027	1	0.28135	0.67696
S1_H_T1877	0.54711	7.3374	1	0.12362	0.93787
S1_H_T1886	0.43197	6.4718	1	0.21208	0.84581
S1_H_T19	0.1	4.1208	1	1.2712	0.0076063
S1_H_T190	0.29705	6.0631	1	0.1976	0.73573
S1_H_T1918	0.1	4.0615	1	1.3856	0.00080986
S1_H_T1923	0.39922	5.659	1	0.14683	0.87125
S1_H_T1925	0.25718	6.1998	1	0.31447	0.56733
S1_H_T1935	0.29607	9.1223	1	0.19204	0.73997
S1_H_T1952	0.24756	6.0197	1	0.31011	0.55198
S1_H_T196	0.27085	5.3556	1	0.26454	0.63355
S1_H_T1962	0.51052	6.4478	1	0.055638	0.96689
S1_H_T1965	0.46037	6.6506	1	0.2682	0.83127
S1_H_T1973	0.34112	5.8653	1	0.22031	0.76706
S1_H_T1991	0.5853	7.0254	1	0.13424	0.94086
S1_H_T2002	0.47113	8.7057	1	0.16556	0.89314
S1_H_T2006	0.40331	6.1715	1	0.089132	0.91921
S1_H_T2008	0.1	6.6026	1	0.18552	0.21246
S1_H_T2025	0.26737	5.7213	1	0.49698	0.47278
S1_H_T2031	0.50855	7.3189	1	0.32856	0.83072
S1_H_T2055	0.31563	5.1036	1	0.32747	0.65476
S1_H_T2062	0.22849	5.6676	1	0.32619	0.49946
S1_H_T2089	0.28478	6.8811	1	0.50189	0.50184
S1_H_T2094	0.10027	5.0434	1	0.30826	0.16899
S1_H_T2105	0.37307	7.9209	1	0.12123	0.87741
S1_H_T2120	0.37406	5.9776	1	0.21262	0.80403
S1_H_T2129	0.30576	5.6336	1	0.26682	0.68596
S1_H_T2147	0.32149	5.6098	1	0.17369	0.78768
S1_H_T2153	0.34977	5.8683	1	0.13223	0.85225
S1_H_T2167	0.1	4.8577	1	0.87719	0.035004
S1_H_T2174	0.4603	6.9934	1	0.14377	0.90184
S1_H_T2177	0.59191	7.9734	1	0.25929	0.89389
S1_H_T2181	0.34771	6.7355	1	0.47702	0.61242
S1_H_T221	0.42275	5.5374	1	0.13167	0.89432
S1_H_T222	0.38769	6.0693	1	0.13539	0.87375
S1_H_T2233	0.44807	6.7822	1	0.17068	0.88
S1_H_T2235	0.14599	5.937	1	0.47745	0.2177
S1_H_T2238	0.1	4.3541	1	1.4117	0.0018952
S1_H_T224	0.53348	9.4162	1	0.23742	0.88198
S1_H_T2240	0.23926	5.8514	1	0.51072	0.41135
S1_H_T2246	0.50577	7.3519	1	0.1303	0.92447
S1_H_T2250	0.41165	6.9231	1	0.2319	0.82
S1_H_T2253	0.21178	6.9804	1	0.99679	0.21906
S1_H_T2254	0.44091	7.1424	1	0.3523	0.77478
S1_H_T2258	0.1	3.8488	1	1.6011	0.026335
S1_H_T2273	0.1	4.57	1	1.4849	0.0052281
S1_H_T229	0.25182	6.2832	1	0.58426	0.40357
S1_H_T2296	0.47826	7.6811	1	0.14826	0.90582
S1_H_T2304	0.36028	5.5956	1	0.13342	0.85847
S1_H_T2323	0.29342	5.9295	1	0.40737	0.56851
S1_H_T2333	0.16847	5.672	1	0.70493	0.20065
S1_H_T2351	0.38982	5.7017	1	0.19633	0.82834
S1_H_T2362	0.68239	7.9686	1	0.087575	0.97072
S1_H_T2364	0.39579	7.1149	1	0.09914	0.90784
S1_H_T2377	0.37562	7.1467	1	0.21344	0.80472
S1_H_T2379	0.1	5.3207	1	0.45027	0.044671
S1_H_T2381	0.35441	6.0353	1	0.49295	0.61368
S1_H_T2385	0.24455	6.3691	1	0.70222	0.34682
S1_H_T2390	0.21765	6.306	1	0.39519	0.42769
S1_H_T2399	0.16685	5.15	1	0.59937	0.22456
S1_H_T24	0.42249	6.0748	1	0.11262	0.9081
S1_H_T2404	0.25425	5.814	1	0.51788	0.43763
S1_H_T2405	0.38206	5.6602	1	0.10219	0.89905
S1_H_T2408	0.31262	6.1455	1	0.54173	0.52936
S1_H_T242	0.1	4.7959	1	0.75222	0.031927
S1_H_T2429	0.33441	5.9768	1	0.18167	0.79329
S1_H_T2432	0.1	4.5553	1	1.7221	0.010107
S1_H_T2445	0.28274	7.5726	1	0.3168	0.61138
S1_H_T2449	0.19942	5.8953	1	0.25478	0.49318
S1_H_T2450	0.30876	6.0294	1	0.1975	0.75058
S1_H_T2452	0.1	3.766	1	1.2883	0.060421
S1_H_T2495	0.1	3.443	1	1.5896	0.080611
S1_H_T2502	0.22801	6.0517	1	0.15583	0.67532
S1_H_T2513	0.14915	5.4309	1	0.41109	0.25225
S1_H_T2520	0.43089	6.1776	1	0.10379	0.91771
S1_H_T2529	0.42019	6.3854	1	0.082908	0.92995
S1_H_T2539	0.1	3.991	1	1.2812	0.2003
S1_H_T2543	0.29304	6.4527	1	0.39007	0.57849
S1_H_T2552	0.1	4.4994	1	1.4479	0.016722
S1_H_T2560	0.38892	5.4961	1	0.10735	0.8978
S1_H_T2561	0.21107	6.48	1	0.50777	0.35359
S1_H_T2563	0.31034	5.8966	1	0.29021	0.67416
S1_H_T2569	0.18555	5.0085	1	0.53216	0.28741
S1_H_T2572	0.55899	6.3836	1	0.21171	0.90198
S1_H_T2589	0.48532	7.0012	1	0.19982	0.88022
S1_H_T2595	0.1	4.896	1	0.98424	0.00065675
S1_H_T2598	0.1	3.9308	1	1.2771	0.0048743
S1_H_T2613	0.18687	5.7611	1	0.65639	0.24906
S1_H_T2616	0.4799	6.3478	1	0.040423	0.97262
S1_H_T2631	0.19492	5.2883	1	0.18117	0.56662
S1_H_T2642	0.1	4.2221	1	1.4637	0.033662
S1_H_T2646	0.50007	7.7537	1	0.1662	0.90366
S1_H_T265	0.21178	6.9804	1	0.99679	0.21906
S1_H_T2665	0.30284	6.0383	1	0.51987	0.52377
S1_H_T2668	0.1	4.9036	1	0.50557	0.034006
S1_H_T2686	0.19613	5.1951	1	0.48984	0.32867
S1_H_T2693	0.1	4.0917	1	1.398	0.0087335
S1_H_T2694	0.22581	5.8966	1	0.40776	0.43806
S1_H_T2703	0.32357	5.2998	1	0.076707	0.89484
S1_H_T2721	0.11462	5.1876	1	0.60543	0.11916
S1_H_T2726	0.1	5.5909	1	1.4784	0.18687
S1_H_T2746	0.16136	6.1455	1	1.2724	0.11314
S1_H_T2758	0.4103	7.2068	1	0.16437	0.8646
S1_H_T276	0.1	4.8607	1	1.3472	0.036128
S1_H_T2764	0.1	3.5491	1	1.146	0.084945
S1_H_T2772	0.43276	5.4769	1	0.13786	0.89439
S1_H_T2777	0.46104	6.6683	1	0.059133	0.95728
S1_H_T278	0.38923	5.8288	1	0.16664	0.85003
S1_H_T2789	0.1	4.5466	1	1.1345	0.088429
S1_H_T2805	0.19514	5.3118	1	1.0016	0.19161
S1_H_T2806	0.1	5.0897	1	1.2101	0.025875
S1_H_T2822	0.30854	5.7331	1	0.095385	0.86154
S1_H_T2838	0.1	4.6697	1	0.7441	0.018586
S1_H_T2839	0.21161	5.9981	1	1.1881	0.19026
S1_H_T284	0.1	5.275	1	0.74051	0.0011968
S1_H_T2843	0.1	3.7461	1	1.2854	0.035352
S1_H_T2852	0.1	4.3621	1	1.1576	0.014744
S1_H_T2853	0.26273	7.1657	1	0.19336	0.68999
S1_H_T2878	0.41371	6.0938	1	0.040635	0.96332
S1_H_T2885	0.28662	5.5742	1	0.1912	0.72817
S1_H_T289	0.15277	5.3168	1	0.30454	0.32329
S1_H_T2906	0.35528	7.5069	1	0.10983	0.87753
S1_H_T2911	0.25269	6.1664	1	0.43383	0.47852
S1_H_T2944	0.25512	6.4621	1	0.72482	0.35891
S1_H_T2948	0.37171	6.4128	1	0.061967	0.93289
S1_H_T2950	0.51358	7.4019	1	0.097537	0.94401
S1_H_T2957	0.1	3.1595	1	1.076	0.22109
S1_H_T299	0.28836	5.7532	1	0.38527	0.57366
S1_H_T2996	0.43811	6.3545	1	0.050658	0.95938
S1_H_T3021	0.40216	5.652	1	0.071013	0.9342
S1_H_T3023	0.38641	7.7049	1	0.40141	0.6987
S1_H_T303	0.32262	6.4754	1	0.27955	0.69891
S1_H_T3033	0.32283	5.7132	1	0.2692	0.70706
S1_H_T3062	0.1	3.5287	1	1.2022	0.33875
S1_H_T3071	0.26609	5.3193	1	0.29723	0.5976
S1_H_T3079	0.1	5.6799	1	0.73999	0.0049512
S1_H_T309	0.38553	6.1094	1	0.12886	0.87792
S1_H_T3097	0.28969	5.3218	1	0.2285	0.69602
S1_H_T3104	0.1	4.2344	1	1.2743	0.0025874
S1_H_T3125	0.37986	5.8626	1	0.23235	0.79473
S1_H_T317	0.21459	7.2711	1	0.24573	0.53881
S1_H_T3170	0.44523	5.9138	1	0.13106	0.90412
S1_H_T3171	0.11904	5.8636	1	1.2291	0.067064
S1_H_T3179	0.1	5.3621	1	0.72832	0.028617
S1_H_T3187	0.1	5.3971	1	1.0585	0.01209
S1_H_T3198	0.32168	5.4859	1	0.11094	0.85327
S1_H_T3203	0.1	4.1006	1	1.0812	0.066067
S1_H_T3209	0.47664	7.1056	1	0.31347	0.81878
S1_H_T3210	0.41689	5.5034	1	0.14222	0.88398
S1_H_T3215	0.26634	7.2696	1	0.41628	0.51512
S1_H_T3237	0.1	5.4374	1	1.5835	0.031912
S1_H_T3242	0.41132	7.1511	1	0.10999	0.90556
S1_H_T3243	0.13787	7.2519	1	0.5207	0.1854
S1_H_T3247	0.1	4.9981	1	1.2328	0.030459
S1_H_T3248	0.34793	7.6493	1	0.82075	0.47904
S1_H_T325	0.1	3.7362	1	1.408	0.016889
S1_H_T3261	0.44346	7.4729	1	0.11322	0.91546
S1_H_T3282	0.1	3.5999	1	1.3854	0.030298
S1_H_T3288	0.30489	5.6429	1	0.33643	0.6327
S1_H_T3295	0.35814	6.2971	1	0.10958	0.87948
S1_H_T3309	0.1	4.4179	1	1.3015	0.0026466
S1_H_T3311	0.34238	5.8122	1	0.20773	0.77867
S1_H_T3318	0.33507	5.8554	1	0.12622	0.84722
S1_H_T3325	0.33842	6.2778	1	0.33941	0.6778
S1_H_T3331	0.34814	7.3027	1	0.20707	0.7849
S1_H_T3336	0.62049	7.0571	1	0.19899	0.92344
S1_H_T3337	0.51182	6.1146	1	0.14292	0.91953
S1_H_T3339	0.31188	5.7469	1	0.2966	0.67155
S1_H_T3343	0.16136	6.1455	1	1.2724	0.11314
S1_H_T3347	0.1	4.2263	1	1.1725	0.016238
S1_H_T3362	0.38641	5.9911	1	0.11077	0.89366
