id	dg	x0	t0	mse	rsq
S1_L_T16299	0.42502	6.3929	1	0.10346	0.89684
S1_L_T16303	0.49771	5.9919	1	0.23117	0.84217
S1_L_T16304	0.61468	6.8502	1	0.17064	0.91685
S1_L_T1631	0.49202	6.4779	1	0.070205	0.94497
S1_L_T16314	0.57503	6.4995	1	0.19849	0.89242
S1_L_T16316	0.61024	7.5523	1	0.15292	0.92382
S1_L_T16317	0.45027	5.7155	1	0.24446	0.80506
S1_L_T1632	0.53325	8.6606	1	0.04765	0.96744
S1_L_T16320	0.51997	7.3579	1	0.015454	0.98865
S1_L_T16328	0.48241	6.3196	1	0.24097	0.82785
S1_L_T16329	0.46079	7.8322	1	0.042724	0.96116
S1_L_T16332	0.59404	7.3895	1	0.020285	0.98859
S1_L_T16334	0.47696	6.4856	1	0.043294	0.96319
S1_L_T1634	0.66128	7.6644	1	0.042704	0.98077
S1_L_T16342	0.49931	6.0355	1	0.18948	0.86759
S1_L_T16344	0.48523	5.914	1	0.24037	0.82987
S1_L_T16345	0.57301	6.6294	1	0.13	0.92635
S1_L_T16347	0.61649	6.7743	1	0.19615	0.90609
S1_L_T16349	0.44696	6.8747	1	0.065762	0.93799
S1_L_T1635	0.38536	8.4782	1	0.04342	0.94454
S1_L_T16350	0.50516	6.1191	1	0.29126	0.81353
S1_L_T16354	0.50448	6.546	1	0.10971	0.92033
S1_L_T16355	0.41521	6.6798	1	0.095023	0.90034
S1_L_T16356	0.61038	6.765	1	0.21563	0.89587
S1_L_T16357	0.51616	6.4306	1	0.09168	0.93536
S1_L_T16359	0.58468	6.9237	1	0.049929	0.9715
S1_L_T16364	0.43614	6.7361	1	0.017922	0.98143
S1_L_T16367	0.56409	7.3975	1	0.025111	0.9844
S1_L_T16371	0.40942	5.4466	1	0.32335	0.72078
S1_L_T16375	0.57795	9.1352	1	0.031641	0.98133
S1_L_T16380	0.58146	7.5764	1	0.052304	0.96987
S1_L_T16381	0.5333	6.3879	1	0.1223	0.92051
S1_L_T16382	0.40753	8.1539	1	0.040813	0.95297
S1_L_T16383	0.54939	7.2337	1	0.047543	0.96934
S1_L_T16384	0.48167	6.2281	1	0.064718	0.94695
S1_L_T16388	0.55807	6.464	1	0.15784	0.90763
S1_L_T16394	0.5347	7.2337	1	0.10032	0.93418
S1_L_T16395	0.58627	6.8893	1	0.12695	0.93095
S1_L_T16396	0.60446	7.0327	1	0.096298	0.94973
S1_L_T16397	0.56361	8.9096	1	0.0079738	0.99498
S1_L_T16400	0.5295	7.3151	1	0.1973	0.87618
S1_L_T16401	0.38521	7.7762	1	0.050126	0.93647
S1_L_T16402	0.49943	6.3535	1	0.031623	0.97517
S1_L_T16403	0.47754	7.5525	1	0.021498	0.98142
S1_L_T16404	0.58484	7.4999	1	0.04804	0.97257
S1_L_T16409	0.50893	7.8978	1	0.027141	0.97939
S1_L_T16410	0.47441	6.8935	1	0.053746	0.95424
S1_L_T16414	0.51219	7.7616	1	0.0071824	0.99453
S1_L_T16415	0.63286	7.1422	1	0.35124	0.85026
S1_L_T16417	0.57348	6.8502	1	0.083564	0.95145
S1_L_T16419	0.5391	8.4658	1	0.025586	0.98263
S1_L_T16421	0.4778	7.9578	1	0.086091	0.9296
S1_L_T16422	0.47029	8.3657	1	0.04076	0.96431
S1_L_T16424	0.54748	7.5969	1	0.019328	0.98722
S1_L_T16427	0.38224	7.3192	1	0.33568	0.68428
S1_L_T16429	0.48496	6.4062	1	0.043412	0.96426
S1_L_T16439	0.4291	6.0088	1	0.18342	0.8333
S1_L_T16440	0.38584	6.3115	1	0.028573	0.96289
S1_L_T16441	0.61944	7.2854	1	0.13791	0.93268
S1_L_T16442	0.51348	6.5176	1	0.146	0.89993
S1_L_T16448	0.68914	7.3405	1	0.15452	0.93867
S1_L_T16449	0.47274	6.171	1	0.11825	0.90395
S1_L_T1645	0.48107	8.8148	1	0.011598	0.99004
S1_L_T16451	0.46837	5.9763	1	0.17525	0.86175
S1_L_T16461	0.53373	7.4154	1	0.13844	0.91109
S1_L_T16466	0.44758	6.6513	1	0.060127	0.94315
S1_L_T16467	0.47706	5.9563	1	0.12273	0.90229
S1_L_T16469	0.64091	7.2588	1	0.24491	0.89307
S1_L_T16471	0.44057	6.3194	1	0.035923	0.96417
S1_L_T16472	0.6233	7.4637	1	0.13234	0.93597
S1_L_T16479	0.36402	8.6462	1	0.021422	0.96856
S1_L_T16480	0.59541	7.0722	1	0.10176	0.9455
S1_L_T16482	0.50876	8.1079	1	0.025953	0.98026
S1_L_T16493	0.60815	7.3543	1	0.067759	0.96451
S1_L_T16497	0.40124	8.8002	1	0.0565	0.93416
S1_L_T16499	0.62088	7.0462	1	0.14293	0.9307
S1_L_T1650	0.51962	8.6765	1	0.038608	0.97209
S1_L_T16500	0.3476	7.0641	1	0.04156	0.93539
S1_L_T16504	0.5794	7.0296	1	0.055832	0.96768
S1_L_T16505	0.48948	6.2999	1	0.040753	0.96697
S1_L_T16506	0.38427	6.5552	1	0.040057	0.94834
S1_L_T16508	0.35216	7.8248	1	0.029314	0.95468
S1_L_T1651	0.55135	6.6405	1	0.26426	0.85137
S1_L_T16515	0.45309	5.7312	1	0.22094	0.82228
S1_L_T1652	0.53067	6.4246	1	0.26344	0.84185
S1_L_T16525	0.53171	6.6378	1	0.038216	0.97357
S1_L_T16529	0.25391	7.3078	1	0.096217	0.7694
S1_L_T16530	0.48402	6.9746	1	0.17546	0.86926
S1_L_T16532	0.53589	7.1649	1	0.046217	0.96869
S1_L_T16536	0.4221	6.3658	1	0.040493	0.95635
S1_L_T16537	0.40184	7.1709	1	0.041262	0.95119
S1_L_T16544	0.4865	8.3092	1	0.031047	0.97433
S1_L_T16547	0.52331	7.3091	1	0.053171	0.96247
S1_L_T16549	0.48548	6.1271	1	0.11469	0.91098
S1_L_T1655	0.4632	6.2376	1	0.024442	0.97763
S1_L_T16550	0.58558	8.1911	1	0.021005	0.98785
S1_L_T16551	0.59659	6.6681	1	0.21478	0.89191
S1_L_T16552	0.5832	6.7757	1	0.10731	0.94042
S1_L_T16561	0.44629	7.5471	1	0.049813	0.95218
S1_L_T16562	0.58278	7.5865	1	0.047764	0.97253
S1_L_T16563	0.69392	8.82	1	0.036637	0.98495
S1_L_T16566	0.55212	6.6508	1	0.064963	0.95896
S1_L_T16567	0.41737	5.5056	1	0.28743	0.75111
S1_L_T1657	0.49703	6.1383	1	0.11963	0.91137
S1_L_T16571	0.47926	5.8632	1	0.27572	0.80576
S1_L_T16572	0.28	6.3942	1	0.052414	0.88164
S1_L_T16573	0.56638	7.4118	1	0.023855	0.98529
S1_L_T16575	0.47747	9.0639	1	0.03368	0.97119
S1_L_T16576	0.57401	7.7632	1	0.040475	0.97593
S1_L_T16580	0.52327	6.2847	1	0.12303	0.91724
S1_L_T16587	0.55212	9.0701	1	0.059397	0.96234
S1_L_T16588	0.47631	6.327	1	0.18145	0.86161
S1_L_T1659	0.48336	6.1332	1	0.081423	0.93459
S1_L_T16591	0.41396	7.9802	1	0.03331	0.96243
S1_L_T16594	0.54509	7.7524	1	0.082974	0.9469
S1_L_T16597	0.51374	7.0317	1	0.073895	0.94677
S1_L_T16605	0.53584	6.2461	1	0.26843	0.84193
S1_L_T16610	0.46835	6.94	1	0.064551	0.9442
S1_L_T16611	0.52305	6.4038	1	0.15935	0.89528
S1_L_T16618	0.46812	6.2318	1	0.10555	0.9118
S1_L_T16619	0.51685	6.5097	1	0.085665	0.9395
S1_L_T16621	0.5131	6.4121	1	0.095867	0.93186
S1_L_T16623	0.55074	7.5154	1	0.082209	0.94838
S1_L_T16626	0.48264	5.9817	1	0.13429	0.89624
S1_L_T16629	0.45816	5.7639	1	0.21344	0.83043
S1_L_T16633	0.53347	8.7467	1	0.022345	0.98448
S1_L_T16637	0.51393	7.1171	1	0.049919	0.96343
S1_L_T16639	0.55407	7.6106	1	0.13201	0.92051
S1_L_T16643	0.48912	5.927	1	0.25877	0.82155
S1_L_T16645	0.37542	6.9868	1	0.026131	0.9641
S1_L_T16646	0.50267	6.1557	1	0.15781	0.88855
S1_L_T16649	0.36854	7.2362	1	0.063203	0.91454
S1_L_T1665	0.4642	6.6652	1	0.11544	0.90286
S1_L_T16654	0.3533	6.5412	1	0.027267	0.95797
S1_L_T16657	0.4336	8.2732	1	0.019783	0.97931
S1_L_T16661	0.5279	6.5652	1	0.095215	0.93579
S1_L_T16666	0.58787	7.3645	1	0.15142	0.91913
S1_L_T16672	0.6069	6.6892	1	0.20921	0.89761
S1_L_T16674	0.48209	6.0092	1	0.13499	0.89555
S1_L_T16675	0.41598	6.9516	1	0.021613	0.97553
S1_L_T16681	0.54538	6.4394	1	0.13986	0.91372
S1_L_T16683	0.43385	6.3817	1	0.094023	0.90883
S1_L_T16687	0.42393	6.4345	1	0.043612	0.95353
S1_L_T16691	0.55833	7.166	1	0.098952	0.94008
S1_L_T16699	0.5228	7.7386	1	0.028456	0.97952
S1_L_T1670	0.48859	5.9266	1	0.26134	0.81978
S1_L_T16704	0.50952	6.5856	1	0.070165	0.94852
S1_L_T16707	0.56388	6.8411	1	0.062506	0.96202
S1_L_T16708	0.4685	5.8555	1	0.18524	0.85508
S1_L_T16710	0.62879	7.51	1	0.06118	0.96986
S1_L_T16712	0.52028	6.2432	1	0.14744	0.9014
S1_L_T16718	0.55462	7.3814	1	0.045981	0.97086
S1_L_T16719	0.50208	7.4631	1	0.081232	0.93922
S1_L_T16720	0.50759	6.5295	1	0.033927	0.97424
S1_L_T16721	0.43945	7.0596	1	0.022046	0.97759
S1_L_T16732	0.57906	7.31	1	0.057443	0.96674
S1_L_T16737	0.50495	6.2168	1	0.12249	0.91201
S1_L_T16738	0.4986	9.1933	1	0.067399	0.94837
S1_L_T16743	0.6154	8.4762	1	0.025866	0.98647
S1_L_T16745	0.3831	6.6285	1	0.13558	0.84351
S1_L_T16748	0.58601	7.2775	1	0.036381	0.97917
S1_L_T16749	0.49134	6.2262	1	0.14894	0.88976
S1_L_T16752	0.59941	7.0896	1	0.032896	0.98195
S1_L_T16755	0.44065	6.1791	1	0.12489	0.88561
S1_L_T16758	0.61454	8.0427	1	0.099234	0.94988
S1_L_T16767	0.53857	7.5352	1	0.046235	0.96898
S1_L_T16769	0.48597	6.8037	1	0.03132	0.97406
S1_L_T16770	0.6301	7.3313	1	0.056116	0.9724
S1_L_T16772	0.53467	7.3228	1	0.18574	0.88458
S1_L_T16777	0.52481	6.97	1	0.058175	0.95931
S1_L_T16779	0.53322	6.4717	1	0.084563	0.94364
S1_L_T16784	0.58774	7.5506	1	0.16252	0.91368
S1_L_T16785	0.50597	6.8159	1	0.10443	0.92428
S1_L_T16788	0.50573	6.0287	1	0.25901	0.831
S1_L_T16791	0.41358	7.3936	1	0.014011	0.98382
S1_L_T16792	0.46119	6.8996	1	0.077011	0.93222
S1_L_T16793	0.5899	6.8095	1	0.22974	0.88294
S1_L_T16797	0.60182	7.7963	1	0.041593	0.97746
S1_L_T16801	0.53007	6.2212	1	0.18975	0.88058
S1_L_T16805	0.53601	6.5516	1	0.086575	0.94294
S1_L_T16807	0.52919	6.3358	1	0.16432	0.89459
S1_L_T16808	0.52556	6.9554	1	0.058675	0.95909
S1_L_T1681	0.64257	7.4353	1	0.036571	0.98252
S1_L_T16810	0.45699	6.601	1	0.10583	0.90764
S1_L_T16811	0.61674	6.9081	1	0.11332	0.94355
S1_L_T16814	0.59073	7.7072	1	0.078771	0.95663
S1_L_T16817	0.47763	7.0934	1	0.038511	0.96721
S1_L_T16819	0.49376	7.2309	1	0.089961	0.93101
S1_L_T16821	0.49619	6.0208	1	0.27506	0.81676
S1_L_T16822	0.53099	6.3153	1	0.15916	0.89818
S1_L_T16834	0.64127	7.1514	1	0.13858	0.93661
S1_L_T16837	0.53074	6.7606	1	0.10646	0.92946
S1_L_T16838	0.45471	8.0391	1	0.017474	0.98331
S1_L_T16840	0.65196	7.28	1	0.15613	0.9313
S1_L_T16846	0.66474	7.5133	1	0.095712	0.95832
S1_L_T16847	0.47815	5.8591	1	0.28327	0.80076
S1_L_T16853	0.35918	9.8161	1	0.054967	0.92118
S1_L_T16859	0.47565	8.1642	1	0.026238	0.97724
S1_L_T16862	0.54051	6.4537	1	0.091004	0.94113
S1_L_T16867	0.50605	6.2399	1	0.12069	0.91354
S1_L_T16868	0.59646	6.8568	1	0.1376	0.92793
S1_L_T16874	0.49377	5.9664	1	0.23313	0.83891
S1_L_T16875	0.526	6.2931	1	0.14441	0.90512
S1_L_T16876	0.35455	6.511	1	0.059654	0.91299
S1_L_T16877	0.63435	7.9092	1	0.068309	0.96703
S1_L_T16879	0.45112	5.8221	1	0.18267	0.84727
S1_L_T16887	0.49819	7.3369	1	0.10085	0.92456
S1_L_T16889	0.5643	7.1653	1	0.052255	0.9681
S1_L_T16890	0.38244	9.1954	1	0.030716	0.95953
S1_L_T16891	0.43186	5.5964	1	0.29019	0.76192
S1_L_T16892	0.46132	6.5365	1	0.0065984	0.99381
S1_L_T16894	0.34035	6.7173	1	0.062533	0.90219
S1_L_T1690	0.57852	8.048	1	0.037289	0.97812
S1_L_T16906	0.48807	6.5544	1	0.097001	0.92441
S1_L_T16907	0.54725	7.7652	1	0.011886	0.99209
S1_L_T1691	0.38895	7.5003	1	0.015056	0.98041
S1_L_T16913	0.42787	8.2686	1	0.028606	0.96958
S1_L_T16915	0.49312	6.3444	1	0.044505	0.96455
S1_L_T16918	0.52657	8.0534	1	0.019969	0.98574
S1_L_T16919	0.48836	7.9579	1	0.051184	0.95868
S1_L_T16921	0.50721	6.2707	1	0.11385	0.91838
S1_L_T16922	0.50568	7.1321	1	0.1925	0.86868
S1_L_T16923	0.61711	7.0194	1	0.17201	0.91684
S1_L_T16925	0.50704	6.7319	1	0.1085	0.92187
S1_L_T16931	0.59083	6.8147	1	0.12919	0.93082
S1_L_T16935	0.47405	7.9749	1	0.10093	0.91727
S1_L_T16936	0.3801	6.8102	1	0.18838	0.79249
S1_L_T16942	0.63227	9.264	1	0.05943	0.97101
S1_L_T16944	0.49028	6.24	1	0.082319	0.93565
S1_L_T16947	0.55923	6.4951	1	0.18846	0.89205
S1_L_T16948	0.58768	8.0684	1	0.044067	0.97502
S1_L_T16949	0.58287	6.6277	1	0.17559	0.90597
S1_L_T16955	0.6094	8.4096	1	0.015846	0.9915
S1_L_T16961	0.48138	7.2031	1	0.1859	0.86125
S1_L_T16965	0.43553	6.3365	1	0.053329	0.94656
S1_L_T16966	0.67271	7.0213	1	0.32019	0.87559
S1_L_T16972	0.42081	6.2046	1	0.10094	0.89728
S1_L_T16973	0.38449	6.5642	1	0.086096	0.89529
S1_L_T16977	0.48915	7.5181	1	0.030205	0.97527
S1_L_T16978	0.43512	7.2316	1	0.0058039	0.99388
S1_L_T16979	0.4767	7.6344	1	0.0042006	0.9963
S1_L_T16980	0.39737	6.7282	1	0.1207	0.86692
S1_L_T16981	0.43627	7.2506	1	0.035136	0.96425
S1_L_T16985	0.57994	7.7966	1	0.098719	0.94434
S1_L_T16987	0.51957	6.4607	1	0.049674	0.96436
S1_L_T16994	0.39165	6.969	1	0.093338	0.89111
S1_L_T16999	0.703	8.0011	1	0.084765	0.9667
S1_L_T1700	0.44803	5.6962	1	0.22445	0.81663
S1_L_T17002	0.49146	6.287	1	0.035471	0.97135
S1_L_T17008	0.50034	7.366	1	0.096607	0.92808
S1_L_T17014	0.1926	7.5286	1	0.29919	0.38172
S1_L_T17019	0.67431	7.3945	1	0.10877	0.95416
S1_L_T1702	0.56486	7.1576	1	0.086433	0.94841
S1_L_T17025	0.51802	6.4722	1	0.17643	0.88336
S1_L_T17026	0.4384	6.4888	1	0.01262	0.98699
S1_L_T17032	0.57225	8.1754	1	0.040903	0.97553
S1_L_T17034	0.48091	6.5419	1	0.068725	0.94368
S1_L_T17035	0.32121	6.8078	1	0.087701	0.85419
S1_L_T17038	0.49262	6.1257	1	0.12705	0.90487
S1_L_T17041	0.66226	8.8627	1	0.057497	0.97435
S1_L_T17043	0.59533	6.9345	1	0.055249	0.96965
S1_L_T17045	0.43189	6.3893	1	0.021972	0.97689
S1_L_T17046	0.3993	6.5618	1	0.093962	0.89418
S1_L_T17048	0.50118	5.9993	1	0.26604	0.8246
S1_L_T17051	0.65641	7.9372	1	0.031977	0.98532
S1_L_T17052	0.54254	9.4757	1	0.017743	0.98804
S1_L_T17060	0.46305	7.5041	1	0.083459	0.9275
S1_L_T17062	0.61805	8.2105	1	0.01969	0.98975
S1_L_T17064	0.47048	5.9621	1	0.11587	0.90488
S1_L_T17072	0.45255	6.0944	1	0.17796	0.85142
S1_L_T17074	0.58999	9.4428	1	0.016362	0.99065
S1_L_T17075	0.63515	7.3832	1	0.034806	0.98297
S1_L_T17077	0.50663	10.333	1	0.016226	0.98746
S1_L_T17078	0.54448	6.5026	1	0.16475	0.8996
S1_L_T17081	0.47194	5.9987	1	0.14647	0.88334
S1_L_T17082	0.51334	6.2821	1	0.12043	0.91594
S1_L_T17085	0.51478	6.1355	1	0.17769	0.88132
S1_L_T17091	0.48223	5.9174	1	0.20512	0.84953
S1_L_T17097	0.52586	7.4195	1	0.046357	0.96743
S1_L_T1710	0.50866	7.5634	1	0.027151	0.97936
S1_L_T17101	0.44441	6.0186	1	0.070947	0.93271
S1_L_T17102	0.27771	7.7901	1	0.13575	0.73884
S1_L_T17105	0.45114	5.9592	1	0.071283	0.93429
S1_L_T1711	0.50314	6.8154	1	0.042054	0.96772
S1_L_T17114	0.64676	8.3872	1	0.04446	0.9791
S1_L_T17117	0.62078	8.8163	1	0.084401	0.95787
S1_L_T17119	0.56676	7.4752	1	0.021187	0.98693
S1_L_T17120	0.45488	5.7779	1	0.22158	0.82301
S1_L_T17124	0.53986	6.4796	1	0.086307	0.94387
S1_L_T17125	0.4683	7.9634	1	0.08238	0.92986
S1_L_T17128	0.50062	6.5346	1	0.076647	0.94214
S1_L_T1713	0.54923	8.4278	1	0.044524	0.97121
S1_L_T17130	0.60049	6.5809	1	0.34388	0.83927
S1_L_T17131	0.62115	7.8345	1	0.03227	0.98348
S1_L_T17135	0.4752	5.8796	1	0.23404	0.82772
S1_L_T17139	0.44913	6.0274	1	0.096239	0.91257
S1_L_T17141	0.47599	6.4424	1	0.073562	0.93879
S1_L_T17145	0.48964	7.139	1	0.054402	0.95642
S1_L_T17149	0.47327	5.8915	1	0.16625	0.87028
S1_L_T1715	0.59094	8.0303	1	0.056677	0.96844
S1_L_T17151	0.53893	6.7009	1	0.1219	0.92227
S1_L_T17154	0.54539	6.3375	1	0.16998	0.89705
S1_L_T17155	0.4817	6.1211	1	0.1654	0.87478
S1_L_T17156	0.62196	8.5105	1	0.052479	0.97348
S1_L_T17157	0.60621	7.0098	1	0.055406	0.97061
S1_L_T17159	0.63396	8.0213	1	0.064613	0.96872
S1_L_T1716	0.38605	6.5018	1	0.04122	0.94738
S1_L_T17160	0.53428	7.8262	1	0.05687	0.96153
S1_L_T17161	0.4547	6.8731	1	0.079654	0.92819
S1_L_T17168	0.45564	6.2164	1	0.047195	0.95634
S1_L_T17169	0.42772	6.3385	1	0.038927	0.95902
S1_L_T17172	0.59086	6.6208	1	0.1795	0.90641
S1_L_T17173	0.48943	5.9432	1	0.22739	0.83989
S1_L_T17175	0.62478	7.9976	1	0.053372	0.97328
S1_L_T17177	0.41556	6.6856	1	0.19593	0.81443
S1_L_T17179	0.55739	6.6282	1	0.077625	0.95222
S1_L_T1718	0.39182	8.0736	1	0.026409	0.96661
S1_L_T17187	0.45348	7.0043	1	0.056347	0.94784
S1_L_T17188	0.5214	6.2492	1	0.12306	0.91667
S1_L_T17190	0.48177	6.7638	1	0.10397	0.91747
S1_L_T17194	0.48799	7.433	1	0.034577	0.97167
S1_L_T17200	0.48033	5.9647	1	0.20352	0.84951
S1_L_T17203	0.39556	6.3624	1	0.033705	0.95854
S1_L_T17205	0.43786	6.3372	1	0.059734	0.94112
S1_L_T17206	0.42139	7.2283	1	0.041032	0.95565
S1_L_T17207	0.5446	6.9059	1	0.10949	0.93098
S1_L_T17210	0.51603	6.523	1	0.042229	0.96914
S1_L_T17213	0.47835	5.9207	1	0.24198	0.82483
S1_L_T17217	0.42025	5.5486	1	0.30093	0.74506
S1_L_T17219	0.51654	7.1082	1	0.043573	0.96825
S1_L_T1722	0.49094	7.1159	1	0.14739	0.89063
S1_L_T17220	0.52905	6.5763	1	0.10814	0.928
S1_L_T17221	0.66506	7.9567	1	0.29298	0.8826
S1_L_T17223	0.50375	5.988	1	0.34548	0.7853
S1_L_T17225	0.44178	7.01	1	0.054185	0.94719
S1_L_T17229	0.45793	6.2378	1	0.088503	0.92187
S1_L_T1723	0.60979	8.4356	1	0.063376	0.96691
S1_L_T17232	0.57837	6.6288	1	0.16316	0.91079
S1_L_T17235	0.47221	5.8697	1	0.20794	0.84227
S1_L_T17236	0.38856	6.4679	1	0.047292	0.94082
S1_L_T1724	0.44996	7.6412	1	0.017674	0.98277
S1_L_T17242	0.41728	5.5539	1	0.33264	0.72273
S1_L_T17244	0.66141	7.4333	1	0.093962	0.95865
S1_L_T17246	0.55626	6.7836	1	0.19025	0.8901
S1_L_T17249	0.36829	9.0145	1	0.08654	0.88642
S1_L_T17250	0.50597	6.2303	1	0.15572	0.89114
S1_L_T17252	0.3145	6.3965	1	0.029627	0.94326
S1_L_T17256	0.62567	8.9549	1	0.043178	0.97833
S1_L_T17257	0.48936	5.9361	1	0.24683	0.8285
S1_L_T17262	0.56725	7.197	1	0.11747	0.93169
S1_L_T17264	0.53503	7.2693	1	0.090342	0.9404
S1_L_T17266	0.52507	8.0943	1	0.070123	0.9514
S1_L_T17270	0.46524	6.1312	1	0.071552	0.93775
S1_L_T17275	0.514	6.1319	1	0.2815	0.82374
S1_L_T17279	0.46263	7.6274	1	0.18797	0.85007
S1_L_T17280	0.57156	8.1431	1	0.043898	0.97372
S1_L_T17282	0.54585	6.5186	1	0.16757	0.89852
S1_L_T17285	0.58002	7.3591	1	0.15812	0.91376
S1_L_T17286	0.50252	6.3577	1	0.11952	0.9132
S1_L_T17295	0.6645	7.9948	1	0.17136	0.9277
S1_L_T17296	0.44721	7.2243	1	0.054643	0.94799
S1_L_T17302	0.56611	8.8224	1	0.049818	0.96973
S1_L_T17303	0.45607	6.6119	1	0.032728	0.96937
S1_L_T17304	0.6008	7.0305	1	0.2421	0.8813
S1_L_T17309	0.30779	7.3933	1	0.061236	0.88511
S1_L_T17317	0.50386	6.8985	1	0.036634	0.97184
S1_L_T17318	0.40212	7.3198	1	0.02933	0.96486
S1_L_T17319	0.51392	6.4473	1	0.092288	0.93443
S1_L_T1732	0.63933	7.1481	1	0.18647	0.91607
S1_L_T17321	0.47554	6.1486	1	0.088495	0.92714
S1_L_T17324	0.58626	8.7338	1	0.02736	0.98426
S1_L_T17329	0.50111	6.0664	1	0.15996	0.88659
S1_L_T17330	0.54233	6.9964	1	0.013342	0.99097
S1_L_T17333	0.38138	6.5054	1	0.044709	0.94186
S1_L_T17336	0.59771	7.3553	1	0.099248	0.94716
S1_L_T1734	0.60189	6.9441	1	0.080449	0.95731
S1_L_T17340	0.42907	6.8182	1	0.052628	0.94571
S1_L_T17345	0.68152	7.4101	1	0.11248	0.95362
S1_L_T17346	0.57032	9.2242	1	0.017024	0.9896
S1_L_T17350	0.42363	5.9325	1	0.15204	0.85461
S1_L_T17353	0.41788	7.1088	1	0.012687	0.98562
S1_L_T17354	0.47348	8.1552	1	0.028829	0.97483
S1_L_T17357	0.46813	7.6475	1	0.01197	0.98915
S1_L_T17368	0.46042	6.6243	1	0.023693	0.97805
S1_L_T17369	0.48123	5.9389	1	0.24902	0.82241
S1_L_T1737	0.43699	8.8648	1	0.018676	0.98074
S1_L_T17371	0.41593	6.7812	1	0.041958	0.95356
S1_L_T17372	0.44639	8.2571	1	0.023678	0.97669
S1_L_T17373	0.56174	7.0318	1	0.070886	0.95683
S1_L_T17375	0.60997	7.5741	1	0.10239	0.94763
S1_L_T17379	0.61102	6.8721	1	0.18973	0.90739
S1_L_T17388	0.57131	7.9208	1	0.058763	0.96511
S1_L_T17390	0.56839	6.649	1	0.11171	0.93507
S1_L_T17391	0.56129	7.8747	1	0.066615	0.95927
S1_L_T17398	0.57155	6.7745	1	0.14781	0.9167
S1_L_T174	0.6392	7.0049	1	0.2071	0.90761
S1_L_T1740	0.44398	7.434	1	0.047443	0.95389
S1_L_T17400	0.46665	6.8073	1	0.034068	0.96954
S1_L_T17402	0.35075	5.9341	1	0.11437	0.84268
S1_L_T17403	0.39992	6.2267	1	0.019402	0.97622
S1_L_T17404	0.63145	7.6457	1	0.056994	0.9721
S1_L_T17405	0.32478	8.5402	1	0.21637	0.70825
S1_L_T17406	0.56781	8.1499	1	0.068443	0.95911
S1_L_T17407	0.577	6.9048	1	0.11733	0.93391
S1_L_T1741	0.46941	5.891	1	0.16291	0.87072
S1_L_T17410	0.63516	7.8806	1	0.15838	0.92692
S1_L_T17414	0.49313	6.1768	1	0.10849	0.91777
S1_L_T17415	0.4284	6.8282	1	0.077544	0.92178
S1_L_T17417	0.56361	6.9085	1	0.28555	0.84708
S1_L_T17418	0.57559	8.5233	1	0.068239	0.96028
S1_L_T1742	0.58695	8.1786	1	0.037471	0.97862
S1_L_T17420	0.61764	7.1009	1	0.066054	0.9664
S1_L_T17421	0.71313	7.4484	1	0.18222	0.93287
S1_L_T17422	0.58886	7.2904	1	0.043185	0.9756
S1_L_T17424	0.46558	9.342	1	0.015314	0.98601
S1_L_T17425	0.57681	7.2637	1	0.03198	0.98106
S1_L_T17428	0.60587	6.8035	1	0.1506	0.92388
S1_L_T1743	0.56019	7.1236	1	0.079875	0.95137
S1_L_T17431	0.52293	6.2966	1	0.13806	0.90794
S1_L_T17432	0.62058	6.9087	1	0.14322	0.93051
S1_L_T17436	0.50657	6.8998	1	0.032325	0.97533
S1_L_T17440	0.34988	6.4735	1	0.024452	0.96143
S1_L_T17443	0.50824	6.1019	1	0.20639	0.86173
S1_L_T17446	0.70904	7.61	1	0.10709	0.95898
S1_L_T1745	0.49727	6.0757	1	0.1471	0.89329
S1_L_T17451	0.32349	8.0717	1	0.058707	0.89875
S1_L_T17452	0.60433	7.8296	1	0.04832	0.97412
S1_L_T17455	0.43488	5.8957	1	0.20047	0.82449
S1_L_T17457	0.52663	6.2122	1	0.19931	0.87388
S1_L_T17463	0.50999	6.3338	1	0.10536	0.92477
S1_L_T17466	0.39946	6.4992	1	0.060682	0.92905
S1_L_T17467	0.44199	5.6594	1	0.24228	0.8006
S1_L_T17468	0.72887	8.0871	1	0.066869	0.97535
S1_L_T17471	0.36833	6.7707	1	0.0288	0.95911
S1_L_T17473	0.25585	6.2533	1	0.22186	0.59502
S1_L_T17474	0.4689	6.9246	1	0.059974	0.94807
S1_L_T17478	0.53218	6.1571	1	0.33466	0.80821
S1_L_T17482	0.56284	7.3628	1	0.11434	0.93242
S1_L_T17488	0.54665	6.6725	1	0.080456	0.9487
S1_L_T17489	0.62387	6.9445	1	0.14373	0.93096
S1_L_T17491	0.55761	6.4468	1	0.1853	0.89311
S1_L_T17492	0.56497	6.9335	1	0.074489	0.95523
S1_L_T17493	0.73334	8.59	1	0.080209	0.97092
S1_L_T17494	0.47745	6.7485	1	0.054259	0.95438
S1_L_T17497	0.44748	5.6873	1	0.24118	0.80523
S1_L_T17499	0.48262	5.906	1	0.30562	0.79146
S1_L_T1750	0.49428	7.8937	1	0.044623	0.96462
S1_L_T17501	0.46217	6.3716	1	0.05124	0.95404
S1_L_T17506	0.56124	7.2345	1	0.050186	0.969
S1_L_T17507	0.52885	7.2265	1	0.096862	0.93497
S1_L_T17508	0.58199	7.3949	1	0.084976	0.95203
S1_L_T17519	0.1926	7.5286	1	0.29919	0.38172
