id,dg
S1_L_T13498,0.54996
S1_L_T135,0.52598
S1_L_T13501,0.51959
S1_L_T13510,0.4722
S1_L_T13512,0.57144
S1_L_T13515,0.45818
S1_L_T13516,0.53584
S1_L_T13519,0.46552
S1_L_T13527,0.58624
S1_L_T13529,0.53763
S1_L_T13537,0.58101
S1_L_T13538,0.54027
S1_L_T13548,0.48809
S1_L_T13551,0.52802
S1_L_T13552,0.49861
S1_L_T13553,0.45217
S1_L_T13555,0.55205
S1_L_T13556,0.54966
S1_L_T13557,0.62576
S1_L_T13561,0.625
S1_L_T13564,0.45886
S1_L_T13566,0.63417
S1_L_T13568,0.63949
S1_L_T1357,0.52372
S1_L_T13570,0.57584
S1_L_T13572,0.56808
S1_L_T13575,0.49401
S1_L_T13576,0.49672
S1_L_T13578,0.6378
S1_L_T13580,0.48445
S1_L_T13581,0.45126
S1_L_T13582,0.46394
S1_L_T13584,0.46582
S1_L_T13585,0.54964
S1_L_T13586,0.65788
S1_L_T13587,0.2425
S1_L_T1359,0.54901
S1_L_T13590,0.45028
S1_L_T13591,0.41383
S1_L_T13593,0.52509
S1_L_T13595,0.47516
S1_L_T13597,0.54067
S1_L_T13598,0.49958
S1_L_T136,0.60479
S1_L_T13601,0.43455
S1_L_T13604,0.52203
S1_L_T13613,0.52314
S1_L_T13615,0.51339
S1_L_T13617,0.54932
S1_L_T13618,0.5833
S1_L_T13619,0.60492
S1_L_T13620,0.49619
S1_L_T13621,0.5999
S1_L_T13623,0.56075
S1_L_T13628,0.49347
S1_L_T1363,0.41523
S1_L_T13630,0.6235
S1_L_T13633,0.52108
S1_L_T13636,0.41401
S1_L_T13639,0.2177
S1_L_T13640,0.63147
S1_L_T13646,0.51957
S1_L_T13648,0.50521
S1_L_T13652,0.6317
S1_L_T13659,0.43779
S1_L_T1366,0.69965
S1_L_T13660,0.44899
S1_L_T13661,0.54921
S1_L_T13663,0.39634
S1_L_T13665,0.64128
S1_L_T13668,0.60723
S1_L_T13670,0.28899
S1_L_T13673,0.44174
S1_L_T13675,0.49053
S1_L_T1368,0.47504
S1_L_T13684,0.44881
S1_L_T13689,0.51963
S1_L_T13695,0.50859
S1_L_T13698,0.47446
S1_L_T13700,0.3783
S1_L_T13701,0.56625
S1_L_T13705,0.51648
S1_L_T13706,0.53554
S1_L_T13707,0.5534
S1_L_T1371,0.38718
S1_L_T13710,0.63426
S1_L_T13712,0.51304
S1_L_T13716,0.63938
S1_L_T13722,0.5689
S1_L_T13723,0.52196
S1_L_T13725,0.52794
S1_L_T13728,0.59897
S1_L_T13729,0.43371
S1_L_T1373,0.56747
S1_L_T13730,0.49554
S1_L_T13732,0.47271
S1_L_T13733,0.53269
S1_L_T13734,0.48911
S1_L_T13735,0.45124
S1_L_T1374,0.54172
S1_L_T13740,0.4893
S1_L_T13742,0.57174
S1_L_T13743,0.51096
S1_L_T13744,0.47607
S1_L_T13748,0.57671
S1_L_T1375,0.49179
S1_L_T13751,0.52379
S1_L_T13752,0.32181
S1_L_T13753,0.63509
S1_L_T13754,0.51795
S1_L_T13755,0.57088
S1_L_T13757,0.57243
S1_L_T13760,0.61045
S1_L_T13761,0.46456
S1_L_T13768,0.36883
S1_L_T13769,0.45902
S1_L_T13770,0.46172
S1_L_T13772,0.54563
S1_L_T13775,0.59838
S1_L_T13781,0.54543
S1_L_T13783,0.5753
S1_L_T13788,0.47791
S1_L_T1379,0.60924
S1_L_T13790,0.50862
S1_L_T13796,0.5858
S1_L_T13798,0.50597
S1_L_T138,0.48821
S1_L_T13801,0.45859
S1_L_T13806,0.50208
S1_L_T13808,0.48066
S1_L_T13812,0.52228
S1_L_T13813,0.53254
S1_L_T13816,0.58199
S1_L_T13818,0.44852
S1_L_T13820,0.58428
S1_L_T13826,0.64019
S1_L_T13828,0.33268
S1_L_T13830,0.52529
S1_L_T13831,0.51568
S1_L_T13842,0.53586
S1_L_T1385,0.5268
S1_L_T13851,0.49335
S1_L_T13852,0.61255
S1_L_T13853,0.76915
S1_L_T13854,0.45731
S1_L_T13857,0.45618
S1_L_T13860,0.4684
S1_L_T13862,0.50897
S1_L_T13863,0.45068
S1_L_T13866,0.50213
S1_L_T13867,0.58378
S1_L_T13868,0.68041
S1_L_T13871,0.5077
S1_L_T13872,0.74703
S1_L_T13873,0.58363
S1_L_T13883,0.49374
S1_L_T13884,0.57945
S1_L_T13886,0.45589
S1_L_T13894,0.48768
S1_L_T13896,0.47752
S1_L_T13897,0.5653
S1_L_T13899,0.44569
S1_L_T1390,0.5075
S1_L_T13900,0.70026
S1_L_T13901,0.60027
S1_L_T13905,0.46224
S1_L_T13906,0.53328
S1_L_T13911,0.52418
S1_L_T13913,0.56171
S1_L_T13915,0.47764
S1_L_T13917,0.17615
S1_L_T13918,0.6231
S1_L_T13920,0.60646
S1_L_T13921,0.50925
S1_L_T13926,0.52277
S1_L_T13928,0.43824
S1_L_T1393,0.51361
S1_L_T13930,0.527
S1_L_T13931,0.54142
S1_L_T13934,0.60983
S1_L_T1394,0.48271
S1_L_T13942,0.48756
S1_L_T13944,0.43964
S1_L_T13947,0.50435
S1_L_T13949,0.50252
S1_L_T1395,0.37189
S1_L_T13950,0.52435
S1_L_T13959,0.498
S1_L_T1396,0.47198
S1_L_T13961,0.5102
S1_L_T13962,0.64482
S1_L_T13963,0.54917
S1_L_T13972,0.5114
S1_L_T13975,0.62713
S1_L_T13979,0.62975
S1_L_T13980,0.45455
S1_L_T13982,0.66585
S1_L_T13983,0.50203
S1_L_T13988,0.58419
S1_L_T13990,0.28012
S1_L_T13991,0.50997
S1_L_T13992,0.52825
S1_L_T13994,0.49924
S1_L_T13997,0.63017
S1_L_T13998,0.55541
S1_L_T14001,0.62149
S1_L_T14003,0.57152
S1_L_T14008,0.65002
S1_L_T14009,0.57796
S1_L_T1401,0.52828
S1_L_T14010,0.59487
S1_L_T14012,0.43003
S1_L_T14022,0.51204
S1_L_T14024,0.4869
S1_L_T14027,0.41968
S1_L_T14031,0.52506
S1_L_T14035,0.72979
S1_L_T14036,0.35102
S1_L_T14039,0.52672
S1_L_T14042,0.64464
S1_L_T14044,0.56598
S1_L_T14048,0.37976
S1_L_T1405,0.47916
S1_L_T14055,0.56491
S1_L_T1406,0.46684
S1_L_T14060,0.60253
S1_L_T14064,0.387
S1_L_T14067,0.42791
S1_L_T1407,0.55246
S1_L_T14071,0.53334
S1_L_T14074,0.48135
S1_L_T14075,0.4807
S1_L_T14077,0.44332
S1_L_T14078,0.48712
S1_L_T14080,0.41917
S1_L_T14081,0.45636
S1_L_T14084,0.48169
S1_L_T14087,0.52267
S1_L_T14089,0.48853
S1_L_T14091,0.60621
S1_L_T14092,0.64026
S1_L_T14093,0.48672
S1_L_T14095,0.55914
S1_L_T14096,0.51205
S1_L_T14097,0.53653
S1_L_T14099,0.62935
S1_L_T1410,0.51267
S1_L_T14105,0.493
S1_L_T14107,0.40388
S1_L_T14109,0.55724
S1_L_T14113,0.37968
S1_L_T14118,0.46587
S1_L_T14125,0.49682
S1_L_T14127,0.51087
S1_L_T14130,0.40296
S1_L_T14134,0.53386
S1_L_T14148,0.64122
S1_L_T14153,0.7031
S1_L_T14162,0.54536
S1_L_T14165,0.59319
S1_L_T14169,0.49596
S1_L_T14172,0.56974
S1_L_T14173,0.48983
S1_L_T14175,0.48876
S1_L_T14177,0.5296
S1_L_T14179,0.51905
S1_L_T14180,0.50564
S1_L_T14182,0.57814
S1_L_T14190,0.17795
S1_L_T14191,0.4681
S1_L_T14197,0.47267
S1_L_T14200,0.46393
S1_L_T14201,0.40857
S1_L_T14202,0.38985
S1_L_T14204,0.55487
S1_L_T14207,0.47206
S1_L_T14212,0.61699
S1_L_T14214,0.63734
S1_L_T1423,0.51453
S1_L_T14232,0.6694
S1_L_T14234,0.65098
S1_L_T14236,0.58112
S1_L_T14237,0.44114
S1_L_T14249,0.50875
S1_L_T14250,0.51827
S1_L_T14251,0.46719
S1_L_T14252,0.48148
S1_L_T14255,0.67903
S1_L_T14257,0.58657
S1_L_T14258,0.60601
S1_L_T14260,0.48964
S1_L_T14261,0.57495
S1_L_T14263,0.58129
S1_L_T14264,0.46235
S1_L_T14268,0.56039
S1_L_T14273,0.5534
S1_L_T14275,0.51216
S1_L_T14281,0.37765
S1_L_T14283,0.606
S1_L_T14284,0.57274
S1_L_T14286,0.59648
S1_L_T14292,0.66753
S1_L_T14294,0.47401
S1_L_T14298,0.53498
S1_L_T143,0.61023
S1_L_T14301,0.43039
S1_L_T14303,0.55425
S1_L_T14304,0.50291
S1_L_T14305,0.46229
S1_L_T14307,0.55222
S1_L_T14311,0.52635
S1_L_T14314,0.71044
S1_L_T14315,0.29256
S1_L_T14316,0.51114
S1_L_T1432,0.58268
S1_L_T14321,0.63822
S1_L_T14324,0.58226
S1_L_T14325,0.51259
S1_L_T14329,0.47702
S1_L_T1433,0.46743
S1_L_T14330,0.59308
S1_L_T14331,0.48918
S1_L_T14332,0.5216
S1_L_T14335,0.43572
S1_L_T14336,0.55579
S1_L_T14344,0.5433
S1_L_T14349,0.50188
S1_L_T1435,0.62007
S1_L_T14350,0.53684
S1_L_T14352,0.47949
S1_L_T14355,0.45309
S1_L_T1436,0.54467
S1_L_T14361,0.51068
S1_L_T14368,0.63511
S1_L_T14373,0.50531
S1_L_T14375,0.4457
S1_L_T14376,0.59051
S1_L_T1438,0.42906
S1_L_T14383,0.6275
S1_L_T14386,0.4974
S1_L_T14392,0.63085
S1_L_T14395,0.66957
S1_L_T14397,0.45479
S1_L_T14399,0.45689
S1_L_T1440,0.52787
S1_L_T14400,0.55447
S1_L_T14402,0.63541
S1_L_T14403,0.40235
S1_L_T14404,0.5677
S1_L_T14405,0.54645
S1_L_T14408,0.55819
S1_L_T14411,0.50747
S1_L_T14412,0.40405
S1_L_T14413,0.5214
S1_L_T14418,0.50473
S1_L_T14419,0.71066
S1_L_T1442,0.50062
S1_L_T14428,0.54255
S1_L_T14430,0.5964
S1_L_T14432,0.41819
S1_L_T14434,0.45705
S1_L_T14437,0.51374
S1_L_T14439,0.50513
S1_L_T14441,0.56142
S1_L_T14442,0.64424
S1_L_T14443,0.50159
S1_L_T14444,0.61873
S1_L_T14445,0.4718
S1_L_T14448,0.54866
S1_L_T14449,0.44881
S1_L_T14450,0.44627
S1_L_T14451,0.51022
S1_L_T14452,0.46899
S1_L_T14456,0.30781
S1_L_T14465,0.56669
S1_L_T14466,0.47566
S1_L_T14468,0.61618
S1_L_T14472,0.67193
S1_L_T14473,0.53511
S1_L_T14475,0.39804
S1_L_T14481,0.45208
S1_L_T14484,0.53157
S1_L_T14488,0.52939
S1_L_T14492,0.30338
S1_L_T14495,0.56638
S1_L_T14496,0.55909
S1_L_T14499,0.60193
S1_L_T1450,0.40292
S1_L_T14500,0.37881
S1_L_T14506,0.55199
S1_L_T14511,0.48168
S1_L_T14512,0.50452
S1_L_T14513,0.66683
S1_L_T14515,0.44579
S1_L_T14517,0.55714
S1_L_T14525,0.60086
S1_L_T14528,0.53004
S1_L_T14533,0.53399
S1_L_T14538,0.61743
S1_L_T14539,0.53243
S1_L_T14542,0.53279
S1_L_T14543,0.60435
S1_L_T14547,0.6362
S1_L_T14552,0.50756
S1_L_T14554,0.50755
S1_L_T14555,0.50688
S1_L_T14556,0.59603
S1_L_T14558,0.48039
S1_L_T14559,0.51235
S1_L_T1456,0.46974
S1_L_T14562,0.34452
S1_L_T14564,0.31745
S1_L_T14570,0.49529
S1_L_T14573,0.36127
S1_L_T14575,0.54105
S1_L_T14586,0.58593
S1_L_T14590,0.40809
S1_L_T14591,0.64699
S1_L_T14594,0.34379
S1_L_T14597,0.66732
S1_L_T14600,0.39445
S1_L_T14602,0.4994
S1_L_T14604,0.63575
S1_L_T14609,0.54011
S1_L_T14613,0.61092
S1_L_T14614,0.61221
S1_L_T14615,0.6288
S1_L_T14616,0.53243
S1_L_T14619,0.42318
S1_L_T14621,0.56271
S1_L_T14623,0.61944
S1_L_T14625,0.44728
S1_L_T14627,0.31947
S1_L_T14630,0.55814
S1_L_T14631,0.43122
S1_L_T14633,0.46411
S1_L_T14638,0.38215
S1_L_T14644,0.45392
S1_L_T14648,0.45285
S1_L_T14649,0.50633
S1_L_T1465,0.42942
S1_L_T14652,0.52852
S1_L_T14655,0.51482
S1_L_T14659,0.55465
S1_L_T14660,0.50861
S1_L_T14669,0.61521
S1_L_T14671,0.51532
S1_L_T14673,0.4935
S1_L_T14676,0.5761
S1_L_T14679,0.53305
S1_L_T1468,0.51791
S1_L_T14680,0.29763
S1_L_T14684,0.47093
S1_L_T14687,0.43827
S1_L_T14688,0.4271
S1_L_T14691,0.51088
S1_L_T14696,0.53068
S1_L_T14697,0.49521
S1_L_T1470,0.47975
S1_L_T14701,0.48994
S1_L_T14705,0.57484
S1_L_T14708,0.60635
S1_L_T14710,0.51793
S1_L_T14715,0.57248
S1_L_T14717,0.575
S1_L_T14719,0.57706
S1_L_T14720,0.52665
S1_L_T14724,0.50157
S1_L_T14726,0.67657
S1_L_T14729,0.39249
S1_L_T1473,0.45118
S1_L_T14731,0.62206
S1_L_T14732,0.5149
S1_L_T14736,0.47531
S1_L_T1474,0.48875
S1_L_T14740,0.57031
S1_L_T14741,0.47027
S1_L_T14743,0.57812
S1_L_T14756,0.57417
S1_L_T14758,0.72393
S1_L_T14759,0.66239
S1_L_T14760,0.48302
S1_L_T14761,0.58279
S1_L_T14766,0.6288
S1_L_T14770,0.58239
S1_L_T14772,0.43984
S1_L_T14773,0.57482
S1_L_T14777,0.36928
S1_L_T14784,0.48161
S1_L_T14794,0.60055
S1_L_T14795,0.5562
S1_L_T14802,0.49781
S1_L_T14804,0.5224
S1_L_T14807,0.64582
S1_L_T14808,0.58569
S1_L_T1481,0.52582
S1_L_T14814,0.50588
S1_L_T14815,0.43426
S1_L_T14817,0.49148
S1_L_T14819,0.43419
S1_L_T1482,0.51287
S1_L_T14825,0.55245
S1_L_T14826,0.60296
S1_L_T14827,0.5892
S1_L_T14830,0.49192
S1_L_T14831,0.51818
S1_L_T14834,0.57367
S1_L_T14839,0.44501
S1_L_T1484,0.46552
S1_L_T14841,0.45845
S1_L_T14843,0.36157
S1_L_T14844,0.56354
S1_L_T14851,0.49443
S1_L_T14852,0.6508
S1_L_T14854,0.54966
S1_L_T14855,0.59393
S1_L_T14857,0.54521
S1_L_T14858,0.57096
S1_L_T14859,0.5916
S1_L_T14860,0.41789
S1_L_T14861,0.41841
S1_L_T14864,0.4294
S1_L_T14866,0.55591
S1_L_T14867,0.51944
S1_L_T14870,0.67473
S1_L_T14872,0.48178
S1_L_T14880,0.71231
S1_L_T14881,0.48412
S1_L_T14883,0.62909
S1_L_T14887,0.54262
S1_L_T14891,0.58377
S1_L_T14893,0.56658
S1_L_T14894,0.45235
S1_L_T14896,0.40962
S1_L_T14900,0.46954
S1_L_T14902,0.46931
S1_L_T14906,0.64482
S1_L_T14908,0.32841
S1_L_T1491,0.51326
S1_L_T14910,0.46816
S1_L_T14912,0.51676
S1_L_T14922,0.49704
S1_L_T14925,0.39123
S1_L_T14929,0.55596
S1_L_T14931,0.40903
S1_L_T14934,0.39242
S1_L_T14936,0.38425
S1_L_T14937,0.52409
S1_L_T1494,0.49294
S1_L_T14940,0.48311
S1_L_T14942,0.50396
S1_L_T14943,0.4851
S1_L_T14944,0.48787
S1_L_T14947,0.47784
S1_L_T14949,0.58945
S1_L_T1495,0.52318
S1_L_T14950,0.55299
S1_L_T14952,0.59507
S1_L_T14953,0.53705
S1_L_T14956,0.54045
S1_L_T14957,0.39403
S1_L_T14959,0.40306
S1_L_T1496,0.30525
S1_L_T14960,0.60596
S1_L_T14963,0.44212
S1_L_T14971,0.31235
S1_L_T14972,0.54176
S1_L_T14978,0.48137
S1_L_T14983,0.44381
S1_L_T14986,0.46272
S1_L_T14989,0.62592
S1_L_T14991,0.49792
S1_L_T14993,0.4021
S1_L_T14995,0.63383
S1_L_T14996,0.47975
S1_L_T14998,0.65503
S1_L_T14999,0.51566
S1_L_T15000,0.63578
S1_L_T15001,0.52919
S1_L_T15002,0.50633
S1_L_T15006,0.4541
S1_L_T15007,0.62742
S1_L_T15008,0.6758
S1_L_T15010,0.65897
S1_L_T15011,0.51874
S1_L_T15013,0.64071
S1_L_T15014,0.548
S1_L_T15021,0.48888
S1_L_T15022,0.51378
S1_L_T15023,0.58744
S1_L_T15027,0.52939
S1_L_T15030,0.49113
S1_L_T15033,0.55031
S1_L_T15034,0.32107
S1_L_T15036,0.62134
S1_L_T15042,0.42198
S1_L_T15045,0.5736
S1_L_T15049,0.52019
S1_L_T15055,0.43915
S1_L_T15056,0.61587
S1_L_T15060,0.60921
S1_L_T15062,0.57934
S1_L_T15063,0.50104
S1_L_T15064,0.56541
S1_L_T15068,0.4709
S1_L_T1507,0.54905
S1_L_T15070,0.62534
S1_L_T15071,0.47269
S1_L_T15074,0.4761
S1_L_T15081,0.55893
S1_L_T15082,0.55521
S1_L_T15084,0.41096
S1_L_T15089,0.6059
S1_L_T15091,0.54218
S1_L_T15095,0.54867
S1_L_T15096,0.55241
S1_L_T15098,0.47453
S1_L_T15105,0.59808
S1_L_T15108,0.54431
S1_L_T15109,0.46719
S1_L_T15111,0.44033
S1_L_T15113,0.42379
S1_L_T15114,0.49953
S1_L_T15115,0.48238
S1_L_T15116,0.51013
S1_L_T15118,0.54841
S1_L_T15121,0.64501
S1_L_T15122,0.51735
S1_L_T15124,0.4976
S1_L_T15125,0.36512
S1_L_T1513,0.51735
S1_L_T15134,0.52189
S1_L_T15135,0.48343
S1_L_T15136,0.45572
S1_L_T15138,0.47244
S1_L_T15142,0.46509
S1_L_T15147,0.50429
S1_L_T15149,0.49924
S1_L_T15150,0.31276
S1_L_T15156,0.62399
S1_L_T15157,0.51512
S1_L_T1516,0.54815
S1_L_T15160,0.69544
S1_L_T15164,0.5846
S1_L_T15165,0.55142
S1_L_T15176,0.5082
S1_L_T15178,0.61065
S1_L_T15180,0.6075
S1_L_T15182,0.50459
S1_L_T1519,0.61593
S1_L_T15192,0.56028
S1_L_T15194,0.52142
S1_L_T15197,0.49788
S1_L_T15199,0.60424
S1_L_T152,0.56584
S1_L_T15204,0.50628
S1_L_T15205,0.57106
S1_L_T15209,0.57478
S1_L_T15211,0.45704
S1_L_T15214,0.29698
S1_L_T15217,0.48933
S1_L_T15219,0.46135
S1_L_T15221,0.48722
S1_L_T15222,0.57228
S1_L_T15223,0.63867
S1_L_T15224,0.40976
S1_L_T15225,0.41039
S1_L_T15226,0.48679
S1_L_T15229,0.58886
S1_L_T15232,0.33037
S1_L_T15236,0.50312
S1_L_T15240,0.5094
S1_L_T15241,0.51397
S1_L_T15242,0.4793
S1_L_T15245,0.31028
S1_L_T15248,0.60311
S1_L_T15251,0.53162
S1_L_T15253,0.58832
S1_L_T15254,0.43566
S1_L_T15259,0.53673
S1_L_T1526,0.47919
S1_L_T15260,0.45348
S1_L_T15261,0.37852
S1_L_T15264,0.6306
S1_L_T1527,0.48244
S1_L_T15272,0.498
S1_L_T15276,0.62031
S1_L_T15277,0.68487
S1_L_T15283,0.50603
S1_L_T1529,0.43539
S1_L_T15291,0.54909
S1_L_T15293,0.5118
S1_L_T15294,0.51207
S1_L_T15303,0.6116
S1_L_T15305,0.49044
S1_L_T15310,0.64479
S1_L_T15312,0.48163
S1_L_T15313,0.50061
S1_L_T15315,0.47269
S1_L_T15317,0.59944
S1_L_T15318,0.59194
S1_L_T15324,0.35589
S1_L_T15325,0.45338
S1_L_T15326,0.57906
S1_L_T15327,0.50807
S1_L_T15330,0.56644
S1_L_T15332,0.62711
S1_L_T15333,0.48377
S1_L_T15334,0.53663
S1_L_T15335,0.43832
S1_L_T15336,0.57427
S1_L_T15337,0.64496
S1_L_T15341,0.4955
S1_L_T15343,0.45324
S1_L_T15344,0.53193
S1_L_T15346,0.42281
S1_L_T15351,0.52108
S1_L_T15352,0.53005
S1_L_T15356,0.64571
S1_L_T15357,0.46044
S1_L_T15359,0.61471
S1_L_T15362,0.43124
S1_L_T15363,0.53265
S1_L_T15364,0.52788
S1_L_T15368,0.68983
S1_L_T15369,0.40185
S1_L_T15371,0.48456
S1_L_T15374,0.5192
S1_L_T15375,0.57008
S1_L_T15378,0.58323
S1_L_T1538,0.48151
S1_L_T15381,0.36264
S1_L_T15387,0.515
S1_L_T15390,0.58733
S1_L_T15391,0.47375
S1_L_T15392,0.48309
S1_L_T15397,0.46119
S1_L_T15398,0.58948
S1_L_T15402,0.59446
S1_L_T15403,0.47728
S1_L_T15404,0.54478
S1_L_T15409,0.54045
S1_L_T15411,0.52838
S1_L_T15412,0.52515
S1_L_T15418,0.55923
S1_L_T15420,0.51762
S1_L_T15422,0.54131
S1_L_T15423,0.55766
S1_L_T15424,0.53575
S1_L_T15428,0.51232
S1_L_T1543,0.58924
S1_L_T15433,0.54218
S1_L_T15437,0.26715
S1_L_T1544,0.47244
S1_L_T15440,0.54207
S1_L_T15442,0.33933
S1_L_T15443,0.42345
S1_L_T15447,0.55864
S1_L_T15448,0.40498
S1_L_T15450,0.44908
S1_L_T15457,0.46772
S1_L_T15458,0.58613
S1_L_T1546,0.57358
S1_L_T15462,0.34347
S1_L_T15466,0.4863
S1_L_T15468,0.50998
S1_L_T15469,0.45959
S1_L_T15472,0.65032
S1_L_T15473,0.49255
S1_L_T15476,0.35769
S1_L_T1548,0.45857
S1_L_T15481,0.55986
S1_L_T15485,0.49495
S1_L_T15486,0.53633
S1_L_T15488,0.48409
S1_L_T15491,0.62603
S1_L_T15493,0.56086
S1_L_T155,0.50907
S1_L_T15505,0.49015
S1_L_T15509,0.63489
S1_L_T15510,0.46722
S1_L_T15511,0.45874
S1_L_T15512,0.49254
S1_L_T15514,0.21565
S1_L_T15515,0.53523
S1_L_T15516,0.48145
S1_L_T15518,0.48584
S1_L_T1552,0.52773
S1_L_T15521,0.55616
S1_L_T15523,0.46335
S1_L_T15526,0.52271
S1_L_T15527,0.52654
S1_L_T15528,0.50447
S1_L_T15529,0.46635
S1_L_T1553,0.57885
S1_L_T15535,0.58634
S1_L_T15537,0.43464
S1_L_T15538,0.61013
S1_L_T15539,0.55199
S1_L_T1554,0.51978
S1_L_T1555,0.42408
S1_L_T15551,0.1658
S1_L_T15556,0.52397
S1_L_T15558,0.4969
S1_L_T15560,0.59299
S1_L_T15562,0.53731
S1_L_T15563,0.74095
S1_L_T15564,0.55724
S1_L_T15565,0.68653
S1_L_T15566,0.47522
S1_L_T15570,0.56891
S1_L_T15571,0.47498
S1_L_T15572,0.49595
S1_L_T15575,0.5032
S1_L_T15578,0.49346
S1_L_T15583,0.57439
S1_L_T15584,0.63564
S1_L_T15585,0.58479
S1_L_T15589,0.49597
S1_L_T1559,0.54239
S1_L_T15593,0.52024
S1_L_T15596,0.56059
S1_L_T15597,0.60228
S1_L_T15598,0.44132
S1_L_T15599,0.45856
S1_L_T15601,0.5148
S1_L_T15602,0.58978
S1_L_T15608,0.65167
S1_L_T15609,0.38857
S1_L_T15612,0.43732
S1_L_T15613,0.52767
S1_L_T15614,0.47631
S1_L_T15619,0.57222
S1_L_T15621,0.59584
S1_L_T15623,0.63122
S1_L_T15629,0.47441
S1_L_T15630,0.49026
S1_L_T15634,0.56024
S1_L_T15637,0.56773
S1_L_T15638,0.49623
S1_L_T15640,0.51889
S1_L_T15641,0.47888
S1_L_T15642,0.59255
S1_L_T15648,0.64209
S1_L_T15650,0.51043
S1_L_T15652,0.49391
S1_L_T15653,0.68899
S1_L_T15654,0.48757
S1_L_T15655,0.57666
S1_L_T15656,0.52
S1_L_T15668,0.57053
S1_L_T15669,0.5058
S1_L_T15676,0.48514
S1_L_T1568,0.44811
S1_L_T15680,0.49956
S1_L_T15681,0.46772
S1_L_T15685,0.41034
S1_L_T15686,0.39503
S1_L_T15687,0.52016
S1_L_T157,0.38682
S1_L_T1570,0.45263
S1_L_T15700,0.62017
S1_L_T15702,0.43376
S1_L_T15703,0.53738
S1_L_T15704,0.355
S1_L_T15705,0.75237
S1_L_T15711,0.53214
S1_L_T15712,0.53088
S1_L_T15713,0.49519
S1_L_T15714,0.43081
S1_L_T15715,0.69036
S1_L_T15716,0.47085
S1_L_T15718,0.53025
S1_L_T1572,0.55511
S1_L_T15721,0.46244
S1_L_T15722,0.57387
S1_L_T15727,0.58028
S1_L_T15730,0.51033
S1_L_T15731,0.52593
S1_L_T15732,0.74349
S1_L_T15737,0.48833
S1_L_T15738,0.63895
S1_L_T15739,0.63464
S1_L_T15746,0.48487
S1_L_T15747,0.59101
S1_L_T15748,0.52442
S1_L_T1575,0.61264
S1_L_T15755,0.71515
S1_L_T15759,0.54533
S1_L_T15761,0.48517
S1_L_T15762,0.49298
S1_L_T15770,0.54917
S1_L_T15772,0.52802
S1_L_T15773,0.61964
S1_L_T15777,0.54004
S1_L_T1578,0.41963
S1_L_T15783,0.53452
S1_L_T15785,0.46466
S1_L_T15786,0.48917
S1_L_T15787,0.35322
S1_L_T15789,0.4608
S1_L_T15790,0.46719
S1_L_T15791,0.56338
S1_L_T15800,0.53613
S1_L_T15801,0.54744
S1_L_T15804,0.63483
S1_L_T15806,0.61182
S1_L_T15808,0.59246
S1_L_T15809,0.53415
S1_L_T15810,0.5629
S1_L_T15811,0.53149
S1_L_T15813,0.5639
S1_L_T15814,0.49078
S1_L_T15815,0.66367
S1_L_T15817,0.58601
S1_L_T15820,0.41101
S1_L_T15821,0.51633
S1_L_T15822,0.60284
S1_L_T15824,0.57841
S1_L_T15829,0.387
S1_L_T15830,0.57577
S1_L_T15831,0.3294
S1_L_T15839,0.53184
S1_L_T15840,0.56689
S1_L_T15841,0.52365
S1_L_T15842,0.63221
S1_L_T15844,0.52646
S1_L_T15846,0.50748
S1_L_T15847,0.48925
S1_L_T1585,0.57657
S1_L_T15855,0.53337
S1_L_T15856,0.57563
S1_L_T15857,0.5261
S1_L_T1586,0.57315
S1_L_T15860,0.54542
S1_L_T15861,0.29121
S1_L_T15862,0.42258
S1_L_T15866,0.44086
S1_L_T1587,0.52844
S1_L_T15871,0.48117
S1_L_T15872,0.53523
S1_L_T15873,0.45781
S1_L_T15875,0.45781
S1_L_T15877,0.67893
S1_L_T15878,0.65612
S1_L_T15879,0.4014
S1_L_T15880,0.49361
S1_L_T15881,0.56699
S1_L_T15886,0.39544
S1_L_T15887,0.3556
S1_L_T15889,0.56648
S1_L_T1589,0.55348
S1_L_T15891,0.59234
S1_L_T15893,0.55577
S1_L_T15896,0.57263
S1_L_T15901,0.48337
S1_L_T15903,0.49113
S1_L_T15904,0.65882
S1_L_T15905,0.60499
S1_L_T1591,0.48904
S1_L_T15910,0.47526
S1_L_T15914,0.59798
S1_L_T15917,0.4133
S1_L_T15922,0.53043
S1_L_T15931,0.52805
S1_L_T15936,0.65076
S1_L_T15937,0.47975
S1_L_T15940,0.47762
S1_L_T15942,0.46513
S1_L_T15943,0.62587
S1_L_T15944,0.26574
S1_L_T15948,0.55645
S1_L_T15949,0.57599
S1_L_T1595,0.29991
S1_L_T15953,0.49025
S1_L_T15959,0.51065
S1_L_T15962,0.27884
S1_L_T1597,0.40183
S1_L_T15972,0.49814
S1_L_T15979,0.32823
S1_L_T1598,0.58787
S1_L_T15980,0.42162
S1_L_T15981,0.58306
S1_L_T15982,0.64596
S1_L_T15988,0.56567
S1_L_T15991,0.55609
S1_L_T15997,0.42881
S1_L_T160,0.57632
S1_L_T1600,0.34468
S1_L_T16000,0.53664
S1_L_T1601,0.54996
S1_L_T16012,0.57507
S1_L_T16015,0.65341
S1_L_T16016,0.50278
S1_L_T16017,0.52295
S1_L_T16024,0.53584
S1_L_T16026,0.43569
S1_L_T16028,0.49516
S1_L_T16030,0.31196
S1_L_T16032,0.34003
S1_L_T16034,0.62274
