id, 1hr, 2hr, 3hr, 4hr, 6hr, 7hr, 8hr, 9hr,10hr
S1_H_T1766,7.3481,6.744,7.1059,6.9366,6.8663,6.2893,5.2152,3.2224,3.986
S1_H_T1768,5.5584,4.3802,5.4937,5.3362,4.6818,3.9507,3.2224,3.2224,3.2224
S1_H_T177,8.0606,7.4051,7.1193,6.8249,6.2224,6.033,5.2658,3.3866,3.5716
S1_H_T1770,6.1759,5.4157,5.2224,4.8414,3.8074,4.1851,3.2224,3.2224,3.2224
S1_H_T1771,6.209,5.2181,5.7567,5.7743,5.3923,4.77,3.9928,3.2224,3.2224
S1_H_T1774,7.8564,6.9493,7.5142,7.2022,6.8371,6.6444,5.5371,3.2224,4.2081
S1_H_T1778,7.392,6.9746,5.9494,5.5113,5.3923,5.2206,4.4953,3.2664,3.2224
S1_H_T1779,6.703,6.1069,5.8563,5.382,5.0298,4.4481,3.7298,3.2224,3.2224
S1_H_T1780,7.7923,7.1178,6.5142,5.9669,5.2224,5.185,4.4953,3.3278,3.2224
S1_H_T1783,7.1234,6.152,7.1059,6.9055,6.6147,5.9074,5.0517,3.2224,3.2224
S1_H_T179,8.0052,7.299,7.4197,7.0962,6.4319,6.0529,5.1627,3.2664,3.4893
S1_H_T1794,6.5304,6.0839,5.5344,5.5113,4.3923,4.7211,3.7298,3.2224,3.2224
S1_H_T180,7.3481,6.6839,6.1973,5.7395,5.6147,5.2206,4.2152,3.2224,3.2224
S1_H_T1800,7.224,6.7292,6.1718,5.6299,4.9229,4.6705,3.9928,3.2224,3.2224
S1_H_T1811,8.3022,7.7288,7.2592,6.9055,6.58,6.5909,5.6932,3.7868,3.8607
S1_H_T1812,7.2561,6.5723,6.5142,6.1633,5.4703,5.2554,4.3147,3.2224,3.2224
S1_H_T1814,6.2414,5.622,5.1193,4.9669,3.8074,4.1851,3.2224,3.2224,3.2224
S1_H_T1824,8.9174,8.3235,7.9419,7.2889,6.3099,6.0128,5.4522,4.2657,3.986
S1_H_T1826,7.476,6.6212,5.8563,4.9055,4.5443,4.4481,3.4078,3.2224,3.2224
S1_H_T1827,6.3343,5.7447,5.5739,4.9055,4.3923,4.0332,3.2224,3.2224,3.2224
S1_H_T1830,8.1656,7.6128,7.919,7.757,7.2224,6.961,6.3147,3.4975,4.4449
S1_H_T1831,5.9595,4.9889,4.9494,4.6299,4.0298,3.3229,3.2224,3.2224,3.2224
S1_H_T1836,7.3181,6.6839,6.1458,5.7743,5.1293,5.7457,4.6558,3.7425,3.2224
S1_H_T1841,5.8795,5.3004,4.9494,4.5519,4.0298,3.9507,3.2224,3.2224,3.2224
S1_H_T1842,6.504,5.622,5.7567,5.4264,4.6818,4.618,3.8673,3.2224,3.2224
S1_H_T1844,6.5819,6.174,5.8563,4.9055,4.0298,4.0332,3.4078,3.2224,3.2224
S1_H_T1847,6.3931,5.6536,5.7567,5.5113,4.6818,4.6705,3.2224,3.2224,3.2224
S1_H_T185,6.273,5.4157,5.8563,5.4264,4.9229,4.7211,3.5778,3.2224,3.2224
S1_H_T186,6.9964,6.0604,5.9791,5.6299,5.3099,5.0726,3.7298,3.2224,3.2224
S1_H_T1860,6.209,5.622,5.2224,4.4694,3.8074,3.9507,3.5778,3.2224,3.2224
S1_H_T1862,5.7948,4.9889,5.919,5.8414,5.3099,5.2206,4.2152,3.2224,3.2224
S1_H_T1865,6.0353,5.3004,5.0083,4.2889,4.2224,3.5638,3.2224,3.2224,3.2224
S1_H_T1866,7.8459,7.4777,7.3417,7.0824,6.777,6.185,5.362,3.3866,3.2224
S1_H_T187,7.9178,7.299,7.4305,7.24,6.5443,6.2724,5.1083,3.2224,3.4893
S1_H_T1870,7.1578,6.3774,6.7567,6.3593,5.9773,6.0919,5.2658,3.2224,3.2224
S1_H_T1874,7.8353,7.3864,7.0083,6.5519,5.746,6.1298,5.1627,3.6967,3.402
S1_H_T1876,7.3629,7.024,6.3644,5.9055,5.5443,5.4778,4.2152,3.2224,3.2224
S1_H_T188,5.6089,5.3399,5.4937,5.2889,4.8074,4.2555,3.5778,3.2224,3.2224
S1_H_T1886,7.5935,6.6529,6.4305,5.5914,5.2224,4.9924,3.7298,3.2224,3.2224
S1_H_T1897,6.9964,6.3583,6.6312,5.8738,5.0298,5.2554,4.3147,3.2224,3.2224
S1_H_T1898,6.142,5.6846,5.919,5.8738,5.3923,4.77,3.7298,3.2224,3.2224
S1_H_T19,6.8362,6.3193,6.2713,6.1633,5.8663,5.5069,4.6558,3.2224,3.2224
S1_H_T190,7.5554,6.7586,6.5344,6.0824,5.3099,5.1485,3.8673,3.2664,3.2224
S1_H_T1901,6.0353,5.0378,5.4519,5.382,5.1293,3.9507,3.2224,3.2224,3.2224
S1_H_T1906,6.4771,6.0124,5.4088,5.3362,5.0298,4.7211,4.2152,3.2224,3.2224
S1_H_T192,6.607,5.8578,6.0649,6.0824,5.4703,5.185,3.8673,3.2224,3.2224
S1_H_T1921,6.4771,6.152,6.1193,5.7743,5.1293,4.618,3.5778,3.2224,3.2224
S1_H_T1922,6.273,5.5225,5.9494,5.8738,5.8663,4.9924,3.8673,3.2224,3.2224
S1_H_T1923,6.209,5.3783,5.0083,4.2889,3.2224,3.2224,3.2224,3.2224,3.2224
S1_H_T1924,7.0522,6.4514,6.4729,6.4264,5.4703,5.4778,4.7298,3.2224,3.2224
S1_H_T1925,7.5809,7.0118,6.1973,5.9366,5.6818,5.4177,4.3147,3.2224,3.2224
S1_H_T1926,6.273,5.2181,5.6498,5.24,4.3923,3.8633,3.2224,3.2224,3.2224
S1_H_T193,7.0339,6.3193,7.0369,6.5718,5.9229,4.8631,4.4078,3.2224,3.2224
S1_H_T1934,6.703,5.9112,6.1193,5.7039,5.3099,4.5636,3.4078,3.2224,3.2224
S1_H_T1935,10.1881,9.5881,8.9494,8.6581,8.2992,8.3101,7.2905,6.151,5.8591
S1_H_T1936,6.607,6.1069,6.4088,5.8738,5.5443,4.618,3.5778,3.2224,3.2224
S1_H_T195,6.3343,5.7447,6.1458,5.7743,5.3099,5.033,4.2152,3.2224,3.2224
S1_H_T1952,6.9384,6.5044,5.722,5.382,5.1293,5.2554,4.1083,3.4975,3.2224
S1_H_T1953,6.8148,6.0839,6.3186,5.7743,5.0298,4.4481,3.4078,3.2224,3.2224
S1_H_T196,7.392,6.7586,6.722,6.0544,5.6147,5.448,5.0517,3.2224,3.2224
S1_H_T1962,7.0883,6.5556,5.6864,5.1369,4.8074,4.3226,3.5778,3.2224,3.2224
S1_H_T1965,7.4346,6.8571,6.5142,5.8738,4.3923,4.4481,3.7298,3.2224,3.2224
S1_H_T197,6.3931,6.1069,6.5142,6.3593,5.746,4.8631,3.9928,3.2224,3.2224
S1_H_T1970,7.1913,6.5723,6.9938,6.9211,5.8663,5.5355,4.7298,3.2224,3.2224
S1_H_T1975,6.0718,5.4522,5.3644,4.4694,3.5443,3.5638,3.2224,3.2224,3.2224
S1_H_T1982,7.1578,6.1069,5.9494,5.7743,4.6818,4.8631,4.3147,3.2224,3.2224
S1_H_T1985,6.0353,5.8023,5.4937,5.3362,4.9229,4.3867,4.1083,3.2224,3.2224
S1_H_T1987,5.7505,5.2598,4.8239,3.8414,3.5443,3.2224,3.2224,3.2224,3.2224
S1_H_T199,6.3931,5.8847,5.722,5.2889,4.3923,4.3867,3.2224,3.2224,3.2224
S1_H_T1990,5.9595,5.4157,4.888,4.9055,4.2224,3.8633,3.2224,3.2224,3.2224
S1_H_T1991,8.4058,7.7655,7.1846,6.4905,5.6818,4.77,4.7298,4.2016,3.9247
S1_H_T1994,6.0353,5.6536,5.1193,4.382,4.0298,3.7702,3.2224,3.2224,3.2224
S1_H_T2002,8.9954,8.4049,7.7653,7.2524,6.9229,6.6444,5.6932,4.7643,4.1013
S1_H_T2006,7.476,6.9365,6.3868,5.9055,4.6818,5.2554,4.1083,3.3278,3.2224
S1_H_T2008,7.8564,7.299,6.8074,6.6108,6.3517,6.5773,5.6558,4.3271,4.3076
S1_H_T201,6.6796,6.1069,6.3644,6.0544,5.6818,5.0726,4.1083,3.2224,3.2224
S1_H_T2012,6.304,5.1307,4.9494,4.5519,4.8074,3.8633,3.2224,3.2224,3.2224
S1_H_T2013,7.3629,6.8707,7.0083,6.9819,6.6818,5.7938,4.9928,3.2224,3.2224
S1_H_T2015,6.2414,5.3004,4.8239,4.7039,4.0298,3.6707,3.2224,3.2224,3.2224
S1_H_T2017,6.0718,5.2598,4.3644,3.9669,3.2224,3.5638,3.2224,3.2224,3.2224
S1_H_T2019,6.4496,6.1296,5.722,5.1369,4.6818,4.8631,3.7298,3.2224,3.2224
S1_H_T2020,6.304,5.715,5.3644,5.1369,5.0298,4.4481,3.9928,3.2224,3.2224
S1_H_T2025,6.7931,5.8578,5.1718,4.8414,4.9229,4.1851,3.4078,3.2224,3.2224
S1_H_T2027,5.506,5.3004,5.4088,5.1369,4.9229,4.618,4.2152,3.2224,3.2224
S1_H_T2031,5.4518,5.3004,5.0083,4.382,3.8074,4.0332,3.2224,3.2224,3.2224
S1_H_T2032,6.5564,5.9372,6.7395,6.7395,6.8948,5.9923,5.5371,3.2224,3.6495
S1_H_T2036,6.1073,5.5564,6.0369,6.0544,5.6818,4.77,3.7298,3.2224,3.2224
S1_H_T2050,6.7261,6.2588,6.5739,6.2889,5.746,4.8631,4.3147,3.2224,3.2224
S1_H_T2055,6.3343,6.2994,5.6498,5.1893,4.3923,4.0332,3.5778,3.2224,3.2224
S1_H_T2062,6.8572,6.0604,6.2224,5.8738,5.1293,4.8173,4.3147,3.2224,3.2224
S1_H_T2064,5.8378,5.3399,5.1193,4.9669,3.5443,3.7702,3.2224,3.2224,3.2224
S1_H_T2066,6.2414,5.3399,5.9791,5.1893,4.8074,4.618,3.5778,3.2224,3.2224
S1_H_T2070,6.304,5.6536,5.8563,5.6674,5.2224,4.4481,3.9928,3.2224,3.2224
S1_H_T2071,6.0718,5.3004,5.0649,4.5519,4.2224,4.0332,3.2224,3.2224,3.2224
S1_H_T2075,5.9979,5.7447,4.8239,4.6299,4.3923,3.9507,3.2224,3.2224,3.2224
S1_H_T2077,6.0353,5.3004,5.4088,5.0824,4.9229,4.4481,3.7298,3.2224,3.2224
S1_H_T208,5.2115,4.3802,6.6312,6.8083,7.0038,5.4177,5.5371,3.2224,3.2224
S1_H_T2082,5.9201,5.5225,5.5739,5.6299,4.5443,4.2555,3.2224,3.2224,3.2224
S1_H_T2084,5.8795,4.8317,5.3186,5.1893,4.2224,4.4481,3.2224,3.2224,3.2224
S1_H_T2086,7.2561,6.5888,7.5142,7.2889,7.4122,6.8288,6.1083,3.2224,3.6495
S1_H_T2089,9.4162,8.8903,8.6076,8.0402,7.7143,7.5909,6.5371,5.2496,5.0439
S1_H_T2094,7.476,6.6371,6.3644,5.9669,5.3923,5.591,4.8673,3.2224,3.2224
S1_H_T2095,5.8795,4.9889,5.6124,5.382,5.0298,4.4481,3.5778,3.2224,3.2224
S1_H_T2097,6.7488,6.0124,5.7567,5.7039,5.0298,4.9075,3.8673,3.2224,3.2224
S1_H_T2100,7.6787,6.9746,7.0787,6.6858,6.3099,5.448,4.9314,3.2224,3.3091
S1_H_T2105,8.9471,8.1841,7.659,7.2524,6.8074,6.5909,5.7298,4.3568,3.986
S1_H_T211,7.392,6.6991,6.5142,6.3127,5.2224,5.3549,4.4078,3.2224,3.2224
S1_H_T2113,6.1073,5.4878,4.6124,4.0824,3.5443,3.3229,3.2224,3.2224,3.2224
S1_H_T2117,6.4217,6.0124,5.4088,4.8414,4.0298,3.9507,3.2224,3.2224,3.2224
S1_H_T2127,7.2078,6.3193,7.1718,6.4264,5.5443,4.8173,3.9928,3.2224,3.2224
S1_H_T2129,6.4496,6.0366,5.6498,5.1893,5.1293,4.5636,3.4078,3.2224,3.2224
S1_H_T213,6.3343,5.1751,5.888,5.7039,5.2224,4.77,3.5778,3.2224,3.2224
S1_H_T2130,5.5584,4.7752,5.6498,5.5914,5.3923,4.4481,3.8673,3.2224,3.2224
S1_H_T2143,6.4771,5.3783,5.7907,5.5519,5.1293,4.618,3.7298,3.2224,3.2224
S1_H_T2144,6.304,5.2598,6.3186,6.1369,5.8074,5.1485,3.8673,3.2224,3.2224
S1_H_T2147,6.1073,5.5225,4.888,4.2889,3.8074,4.0332,3.4078,3.2224,3.2224
S1_H_T2153,7.106,6.2994,5.7567,5.5113,4.8074,4.7211,3.7298,3.2224,3.2224
S1_H_T2158,7.9077,7.299,7.1458,6.7039,6.2224,5.9716,5.1083,3.3866,3.4893
S1_H_T216,5.9201,5.3783,5.4519,5.24,4.9229,4.618,3.5778,3.2224,3.2224
S1_H_T2160,6.4217,5.5564,5.2713,5.24,4.0298,3.5638,3.2224,3.2224,3.2224
S1_H_T2163,7.4346,6.5723,6.5739,6.1369,5.0298,5.185,4.2152,3.2224,3.2224
S1_H_T2164,7.6549,7.048,7.4197,7.2022,6.8948,6.1668,5.3147,3.2224,3.402
S1_H_T2166,5.6089,5.5896,5.1193,4.9055,4.3923,3.9507,3.2224,3.2224,3.2224
S1_H_T2167,8.1656,7.6525,7.4088,7.24,6.7143,6.3708,5.4522,3.3278,3.7936
S1_H_T2168,5.9595,5.4157,5.6864,5.4264,4.3923,4.1851,3.5778,3.2224,3.2224
S1_H_T2174,6.8779,6.2994,5.6498,4.7039,4.3923,4.507,3.2224,3.2224,3.2224
S1_H_T2181,8.1486,7.5468,7.2348,6.9211,6.2668,5.863,4.7298,4.0998,3.2224
S1_H_T2187,6.9384,6.4332,6.5932,6.5914,5.8663,5.2894,4.4953,3.2224,3.2224
S1_H_T2194,5.9201,5.4878,5.8563,5.4264,4.3923,4.1112,3.2224,3.2224,3.2224
S1_H_T2195,6.0353,5.2598,5.1193,5.0824,4.5443,4.2555,3.2224,3.2224,3.2224
S1_H_T2197,6.142,5.5564,6.3868,6.3593,6.2668,5.1485,4.2152,3.2224,3.2224
S1_H_T2198,6.142,5.1751,5.3186,4.9055,4.3923,3.8633,3.5778,3.2224,3.2224
S1_H_T2200,5.9979,5.4157,5.4519,4.7743,4.5443,3.3229,3.2224,3.2224,3.2224
S1_H_T2205,6.6796,5.7738,5.6124,5.5113,4.5443,4.507,3.2224,3.2224,3.2224
S1_H_T2208,6.209,4.9889,5.6498,5.9055,5.5443,5.033,3.9928,3.2224,3.2224
S1_H_T221,6.7261,6.2793,5.8563,4.9669,4.3923,4.1851,3.4078,3.2224,3.2224
S1_H_T2210,6.0353,5.1307,5.0649,5.0824,4.2224,3.2224,3.2224,3.2224,3.2224
S1_H_T222,7.0153,6.2381,5.7567,5.24,4.5443,4.6705,3.4078,3.2224,3.2224
S1_H_T2233,7.6905,7.024,6.5739,6.1369,5.746,4.9924,4.4078,3.2224,3.2224
S1_H_T2234,6.209,5.3399,5.5739,4.8414,5.0298,4.2555,3.8673,3.2224,3.2224
S1_H_T2235,7.5809,6.9493,6.9036,6.5519,5.9229,5.8854,4.9314,3.2224,3.2224
S1_H_T2239,6.6558,5.8303,5.2224,5.382,5.2224,4.6705,3.2224,3.2224,3.2224
S1_H_T224,9.5928,8.9199,8.2773,7.9967,7.5262,7.2293,6.2905,4.9513,4.3076
S1_H_T2246,7.3181,6.6839,6.0923,5.1893,5.1293,4.77,4.1083,3.2224,3.2224
S1_H_T2250,7.476,6.7142,6.3644,5.7395,5.2224,5.3549,3.7298,3.2224,3.2224
S1_H_T2253,7.4624,6.6212,6.6312,6.4694,5.9229,5.185,4.3147,3.2224,3.2224
S1_H_T2254,7.106,6.5888,5.8563,5.4264,5.2224,4.5636,3.5778,3.2224,3.2224
S1_H_T2258,7.5425,6.744,7.3302,7.0685,6.777,6.2206,4.9928,3.2224,3.986
S1_H_T226,6.8984,6.1069,6.3417,5.7039,4.9229,5.185,3.9928,3.2224,3.2224
S1_H_T2261,6.9964,6.3774,6.2952,5.8083,5.4703,5.033,4.3147,3.2224,3.2224
S1_H_T2264,6.4217,5.3399,5.6124,5.0824,4.8074,4.5636,3.4078,3.2224,3.2224
S1_H_T2269,6.6796,5.9372,5.6124,5.0824,5.1293,4.5636,3.5778,3.2224,3.2224
S1_H_T227,7.0704,6.5044,6.8722,6.2646,5.8663,5.033,4.1083,3.2224,3.2224
S1_H_T2271,6.4496,5.6536,6.1193,5.9967,5.0298,4.6705,4.2152,3.2224,3.2224
S1_H_T2272,5.9979,4.6551,6.0923,5.9366,5.3923,5.033,3.8673,3.2224,3.2224
S1_H_T2273,7.2561,6.5556,6.8402,6.8083,6.6487,6.1484,5.4078,3.2224,3.5716
S1_H_T228,6.8572,6.174,6.5142,6.1099,5.2224,4.9924,4.6558,3.2224,3.2224
S1_H_T2282,5.9595,4.9889,5.1718,3.9669,4.0298,3.6707,3.2224,3.2224,3.2224
S1_H_T2284,6.8779,6.0604,5.6498,5.3362,5.1293,4.6705,3.8673,3.2224,3.2224
S1_H_T229,8.0052,7.5884,7.2952,6.7743,6.0804,6.1668,4.9928,3.9902,3.7936
S1_H_T2295,6.0353,5.085,4.6864,4.4694,3.2224,4.0332,3.2224,3.2224,3.2224
S1_H_T2296,8.3915,7.9102,7.5344,6.6108,6.5078,6.3388,5.5371,4.3568,3.9247
S1_H_T2298,6.8148,5.9627,5.6124,5.24,4.8074,4.9924,3.7298,3.2224,3.2224
S1_H_T2302,6.273,5.6846,5.9494,6.0824,5.6147,5.5635,4.8002,3.2224,3.2224
S1_H_T2303,7.2561,6.6529,6.2713,5.6674,5.1293,5.1485,4.1083,3.2224,3.2224
S1_H_T2305,7.7703,7.1403,7.4305,6.9211,6.3099,5.8854,5.0517,3.2224,3.6495
S1_H_T2311,6.607,6.0366,6.2224,6.3362,5.2224,4.507,3.5778,3.2224,3.2224
S1_H_T2313,6.9774,6.3583,6.3186,6.1369,5.5443,5.111,4.1083,3.2224,3.2224
S1_H_T2317,6.4217,5.7738,5.5344,5.1893,3.8074,4.1112,3.2224,3.2224,3.2224
S1_H_T2320,5.8795,5.085,5.0649,4.382,4.0298,3.5638,3.2224,3.2224,3.2224
S1_H_T2323,7.6306,7.1403,6.6498,5.7039,5.2224,5.7457,4.6558,3.6967,3.402
S1_H_T2324,6.209,5.2598,4.8239,4.0824,3.2224,3.2224,3.2224,3.2224,3.2224
S1_H_T2328,6.273,5.6536,5.6864,5.1893,4.8074,4.2555,3.7298,3.2224,3.2224
S1_H_T2330,6.142,5.4878,5.2713,4.7743,4.0298,4.2555,3.2224,3.2224,3.2224
S1_H_T2332,7.6184,6.3583,7.0369,6.9366,6.7143,6.306,5.3147,3.2224,3.2224
S1_H_T2333,7.3629,6.8974,6.919,6.5519,6.1293,6.1484,4.8673,3.2224,3.2224
S1_H_T2334,7.2401,6.5888,6.5932,6.24,5.4703,4.9075,3.8673,3.2224,3.2224
S1_H_T2336,6.8572,6.174,6.5142,5.6299,5.0298,4.1112,3.5778,3.2224,3.2224
S1_H_T2338,7.0339,6.3389,6.1973,5.5519,5.0298,4.6705,3.8673,3.2224,3.2224
S1_H_T2342,6.8148,6.1296,5.9791,5.8414,5.2224,5.2894,4.1083,3.2224,3.2224
S1_H_T2344,6.3931,5.9877,4.9494,4.7743,3.8074,3.8633,3.2224,3.2224,3.2224
S1_H_T2352,6.5564,5.6846,4.8239,4.6299,4.3923,3.9507,3.4078,3.2224,3.2224
S1_H_T2353,6.7931,6.174,6.6312,6.1893,5.9229,5.8172,4.7298,3.2224,3.2224
S1_H_T2360,5.9595,4.886,4.6864,3.7039,3.2224,3.2224,3.2224,3.2224,3.2224
S1_H_T2362,7.2078,6.744,6.0369,5.0258,4.2224,3.4483,3.2224,3.2224,3.2224
S1_H_T2364,7.2874,6.5556,5.6864,5.4694,5.1293,4.9506,3.2224,3.2224,3.2224
S1_H_T2369,6.142,5.622,5.4088,5.24,4.2224,4.6705,3.7298,3.2224,3.2224
S1_H_T2377,8.0965,7.3674,7.3531,6.8577,6.3099,5.5069,5.1083,3.7425,3.2224
S1_H_T238,6.8148,6.1069,5.888,5.9055,5.2224,5.185,3.9928,3.2224,3.2224
S1_H_T2385,7.9957,7.4688,7.2224,6.8414,5.8663,5.591,4.9314,3.2224,3.2224
S1_H_T2387,7.0153,6.2381,6.1973,5.5519,5.0298,4.1112,3.4078,3.2224,3.2224
S1_H_T2390,8.8349,7.9681,7.6124,7.2524,6.58,6.4629,5.6173,3.8299,4.1013
S1_H_T2391,6.7711,5.8023,5.9791,5.9669,5.3099,4.9924,4.1083,3.2224,3.2224
S1_H_T2393,6.2414,5.7738,5.6124,5.4264,4.6818,4.4481,3.4078,3.2224,3.2224
S1_H_T2396,7.224,6.2588,6.8239,6.6108,6.1766,5.6959,4.7298,3.2224,3.2224
S1_H_T2397,5.9201,5.2598,5.3186,5.382,3.8074,3.7702,3.2224,3.2224,3.2224
S1_H_T2398,5.9201,5.2181,5.8239,5.6674,5.5443,4.7211,3.8673,3.2224,3.2224
S1_H_T2399,6.8148,6.1069,5.919,5.5113,5.4703,5.1485,3.8673,3.2224,3.2224
S1_H_T24,7.392,6.7586,6.2471,5.7039,5.0298,4.6705,3.7298,3.2224,3.2224
S1_H_T2404,7.0883,6.3774,6.1718,5.5519,5.2224,5.185,3.4078,3.2224,3.2224
S1_H_T2405,7.0339,6.2994,5.7907,5.1893,4.6818,4.0332,3.2224,3.2224,3.2224
S1_H_T2408,7.2078,6.5556,6.4729,6.0258,5.5443,5.111,3.7298,3.2224,3.2224
S1_H_T242,6.958,6.3193,6.5142,5.9055,5.4703,5.2554,3.9928,3.2224,3.2224
S1_H_T2420,6.504,5.8578,6.3868,6.1633,5.8663,5.2554,4.2152,3.2224,3.2224
S1_H_T2421,6.1759,6.0124,5.8563,5.3362,4.0298,4.1851,3.5778,3.2224,3.2224
S1_H_T2422,6.8779,6.1957,7.1059,6.9967,6.9229,6.2381,5.2152,3.2224,3.7936
S1_H_T2427,6.4496,5.4878,5.0649,3.9669,4.2224,4.1851,3.2224,3.2224,3.2224
S1_H_T2429,7.106,6.4514,5.8563,5.6299,5.1293,4.9924,4.4078,3.2224,3.2224
S1_H_T2431,7.224,6.3389,6.2471,5.6674,5.0298,4.3867,3.7298,3.2224,3.2224
S1_H_T2432,6.703,6.0839,6.0649,5.8738,5.2224,4.507,3.7298,3.2224,3.2224
S1_H_T2436,7.0339,6.5044,6.4088,6.0824,5.6818,5.4177,4.5778,3.2224,3.2224
S1_H_T2445,8.8402,8.1118,7.6773,7.3245,6.6487,6.8517,5.8997,4.6727,4.3076
S1_H_T2446,6.7488,6.1957,6.2224,5.8083,5.3099,5.0726,4.7298,3.2224,3.2224
S1_H_T2447,5.8795,4.9889,4.6864,4.6299,3.8074,3.5638,3.2224,3.2224,3.2224
S1_H_T2449,7.6428,7.0599,6.8563,6.5113,6.1766,6.2553,5.0517,3.8716,3.8607
S1_H_T245,6.0353,4.886,5.6498,4.8414,5.1293,3.7702,3.4078,3.2224,3.2224
S1_H_T2450,7.4346,6.6839,6.3417,5.7395,5.3099,5.3549,4.5778,3.2224,3.2224
S1_H_T2451,6.1073,4.9889,5.1193,4.6299,4.9229,4.1112,3.2224,3.2224,3.2224
S1_H_T2454,5.9201,5.5896,4.9494,4.9669,3.8074,4.1112,3.5778,3.2224,3.2224
S1_H_T2459,6.7931,6.2793,5.919,5.5113,5.4703,5.033,3.8673,3.2224,3.2224
S1_H_T2462,6.4217,6.0366,6.3417,6.0258,5.1293,4.507,3.7298,3.2224,3.2224
S1_H_T2468,5.8378,5.3783,4.5344,4.6299,4.3923,4.1112,3.2224,3.2224,3.2224
S1_H_T2481,6.8984,6.152,6.6124,6.2149,5.9773,5.3866,4.1083,3.2224,3.2224
S1_H_T2482,5.9201,5.3399,5.1718,4.6299,4.3923,3.8633,3.2224,3.2224,3.2224
